col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr,weight
CUST_HIST.11001,orderlines_df.8001,CUST_HIST,orderlines_df,1.2e-05,3.006821726792661e-06,0.6,0.092612,0.67463,0.67463
ORDERLINES.2009/10/24,ORDERS.2009/04/30,ORDERLINES,ORDERS,0.0,0.0,0.6,0.09259,0.674629,0.674629
ORDERLINES.11001,ORDERS.9001,ORDERLINES,ORDERS,7e-06,1.7539793406290523e-06,0.6,0.092565,0.674628,0.674628
ORDERLINES.2009/10/24,ORDERS.2009/06/08,ORDERLINES,ORDERS,0.0,0.0,0.6,0.09256,0.674628,0.674628
ORDERLINES.2009/12/16,orderlines_df.2009/07/04,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.092532,0.674627,0.674627
ORDERLINES.2009/07/04,ORDERS.2009/11/19,ORDERLINES,ORDERS,0.0,0.0,0.6,0.092507,0.674625,0.674625
ORDERLINES.11001,ORDERS.4001,ORDERLINES,ORDERS,5.5e-05,1.3781266247799697e-05,0.6,0.092556,0.674624,0.674624
ORDERLINES.5001,ORDERS.11001,ORDERLINES,ORDERS,3.8e-05,9.521602134843426e-06,0.6,0.092522,0.674624,0.674624
orderlines_df.10001,ORDERS.5001,orderlines_df,ORDERS,3.5e-05,8.769896703145261e-06,0.6,0.092509,0.674623,0.674623
ORDERLINES.2009/04/30,orders_df.2009/12/16,ORDERLINES,orders_df,0.0,0.0,0.6,0.092376,0.674619,0.674619
orderlines_df.8001,orders_df.10001,orderlines_df,orders_df,9e-06,2.255116295094496e-06,0.6,0.092389,0.674619,0.674619
ORDERLINES.2009/10/24,orderlines_df.2009/08/16,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.092274,0.674614,0.674614
ORDERS.2009/07/04,ORDERS.2009/12/16,ORDERS,ORDERS,0.0,0.0,0.6,0.092274,0.674614,0.674614
ORDERLINES.5001,ORDERS.10001,ORDERLINES,ORDERS,3.5e-05,8.769896703145261e-06,0.6,0.092323,0.674614,0.674614
CUST_HIST.11001,ORDERS.7001,CUST_HIST,ORDERS,1.8e-05,4.510232590188992e-06,0.6,0.092258,0.674612,0.674612
orderlines_df.11001,ORDERS.7001,orderlines_df,ORDERS,1.8e-05,4.510232590188992e-06,0.6,0.092268,0.674612,0.674612
ORDERLINES.10001,ORDERS.3001,ORDERLINES,ORDERS,8.2e-05,2.0546615133083183e-05,0.6,0.092342,0.674612,0.674612
ORDERLINES.2009/03/04,orders_df.2009/12/16,ORDERLINES,orders_df,0.0,0.0,0.6,0.092239,0.674612,0.674612
ORDERLINES.11001,ORDERS.5001,ORDERLINES,ORDERS,3.8e-05,9.521602134843426e-06,0.6,0.092266,0.674611,0.674611
CUST_HIST.10001,orders_df.4001,CUST_HIST,orders_df,5.2e-05,1.302956081610153e-05,0.6,0.09228,0.674611,0.674611
ORDERLINES.10001,orders_df.5001,ORDERLINES,orders_df,3.5e-05,8.769896703145261e-06,0.6,0.092244,0.67461,0.67461
CUST_HIST.4001,ORDERS.10001,CUST_HIST,ORDERS,5.2e-05,1.302956081610153e-05,0.6,0.092223,0.674608,0.674608
CUST_HIST.2001,orders_df.10001,CUST_HIST,orders_df,0.00014,3.5079586812581045e-05,0.6,0.092308,0.674607,0.674607
orderlines_df.2009/06/08,orders_df.2009/12/16,orderlines_df,orders_df,0.0,0.0,0.6,0.092115,0.674606,0.674606
CUST_HIST.2001,ORDERLINES.11001,CUST_HIST,ORDERLINES,0.000143,3.5831292244279215e-05,0.6,0.092233,0.674603,0.674603
orderlines_df.5001,ORDERS.10001,orderlines_df,ORDERS,3.5e-05,8.769896703145261e-06,0.6,0.092091,0.674602,0.674602
orderlines_df.7001,orderlines_df.10001,orderlines_df,orderlines_df,1.5e-05,3.7585271584908265e-06,0.6,0.092057,0.674602,0.674602
orderlines_df.2009/03/04,orderlines_df.2009/12/16,orderlines_df,orderlines_df,0.0,0.0,0.6,0.09203,0.674602,0.674602
ORDERLINES.10001,orderlines_df.9001,ORDERLINES,orderlines_df,4e-06,1.002273908930887e-06,0.6,0.091986,0.674599,0.674599
ORDERLINES.2009/10/24,orderlines_df.2009/09/12,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.091977,0.674599,0.674599
ORDERS.2009/05/12,ORDERS.2009/10/24,ORDERS,ORDERS,0.0,0.0,0.6,0.091953,0.674598,0.674598
custhist_df.10001,ORDERS.4001,custhist_df,ORDERS,5.2e-05,1.302956081610153e-05,0.6,0.092029,0.674598,0.674598
CUST_HIST.10001,orders_df.5001,CUST_HIST,orders_df,3.5e-05,8.769896703145261e-06,0.6,0.091961,0.674596,0.674596
ORDERLINES.2009/09/12,orders_df.2009/10/24,ORDERLINES,orders_df,0.0,0.0,0.6,0.091882,0.674594,0.674594
ORDERLINES.2009/12/16,ORDERS.2009/03/04,ORDERLINES,ORDERS,0.0,0.0,0.6,0.091869,0.674593,0.674593
ORDERLINES.5001,orderlines_df.10001,ORDERLINES,orderlines_df,3.5e-05,8.769896703145261e-06,0.6,0.091905,0.674593,0.674593
ORDERLINES.3001,orderlines_df.11001,ORDERLINES,orderlines_df,8.5e-05,2.129832056478135e-05,0.6,0.091934,0.674591,0.674591
ORDERLINES.7001,ORDERS.11001,ORDERLINES,ORDERS,1.8e-05,4.510232590188992e-06,0.6,0.091843,0.674591,0.674591
ORDERLINES.11001,orderlines_df.7001,ORDERLINES,orderlines_df,1.8e-05,4.510232590188992e-06,0.6,0.091816,0.67459,0.67459
ORDERS.2009/04/30,ORDERS.2009/12/16,ORDERS,ORDERS,0.0,0.0,0.6,0.091791,0.67459,0.67459
CUST_HIST.10001,orderlines_df.2001,CUST_HIST,orderlines_df,0.00014,3.5079586812581045e-05,0.6,0.091976,0.67459,0.67459
ORDERS.2009/06/08,ORDERS.2009/12/16,ORDERS,ORDERS,0.0,0.0,0.6,0.091762,0.674588,0.674588
ORDERLINES.2009/02/07,ORDERS.2009/11/19,ORDERLINES,ORDERS,0.0,0.0,0.6,0.091731,0.674587,0.674587
orderlines_df.9001,ORDERS.11001,orderlines_df,ORDERS,7e-06,1.7539793406290523e-06,0.6,0.091701,0.674585,0.674585
ORDERLINES.2009/10/24,ORDERS.2009/02/07,ORDERLINES,ORDERS,0.0,0.0,0.6,0.091695,0.674585,0.674585
ORDERLINES.5001,ORDERLINES.11001,ORDERLINES,ORDERLINES,3.8e-05,9.521602134843426e-06,0.6,0.091664,0.674581,0.674581
orderlines_df.7001,orders_df.11001,orderlines_df,orders_df,1.8e-05,4.510232590188992e-06,0.6,0.091612,0.674579,0.674579
orderlines_df.2009/06/08,ORDERS.2009/12/16,orderlines_df,ORDERS,0.0,0.0,0.6,0.091562,0.674578,0.674578
CUST_HIST.11001,ORDERS.9001,CUST_HIST,ORDERS,7e-06,1.7539793406290523e-06,0.6,0.091574,0.674578,0.674578
CUST_HIST.2001,orderlines_df.11001,CUST_HIST,orderlines_df,0.000143,3.5831292244279215e-05,0.6,0.091735,0.674578,0.674578
ORDERLINES.2009/10/24,orders_df.2009/04/30,ORDERLINES,orders_df,0.0,0.0,0.6,0.091565,0.674578,0.674578
CUST_HIST.10001,ORDERS.2001,CUST_HIST,ORDERS,0.00014,3.5079586812581045e-05,0.6,0.091721,0.674577,0.674577
CUST_HIST.2001,orders_df.11001,CUST_HIST,orders_df,0.000143,3.5831292244279215e-05,0.6,0.091698,0.674576,0.674576
ORDERS.2009/08/16,ORDERS.2009/10/24,ORDERS,ORDERS,0.0,0.0,0.6,0.091481,0.674574,0.674574
custhist_df.10001,orderlines_df.9001,custhist_df,orderlines_df,4e-06,1.002273908930887e-06,0.6,0.091456,0.674573,0.674573
ORDERLINES.10001,ORDERS.8001,ORDERLINES,ORDERS,9e-06,2.255116295094496e-06,0.6,0.091441,0.674571,0.674571
ORDERLINES.5001,orders_df.11001,ORDERLINES,orders_df,3.8e-05,9.521602134843426e-06,0.6,0.09146,0.674571,0.674571
orders_df.2009/06/08,orders_df.2009/12/16,orders_df,orders_df,0.0,0.0,0.6,0.091371,0.674569,0.674569
ORDERLINES.2009/12/16,orderlines_df.2009/04/30,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.091349,0.674567,0.674567
ORDERS.2009/06/08,ORDERS.2009/10/24,ORDERS,ORDERS,0.0,0.0,0.6,0.091343,0.674567,0.674567
orderlines_df.3001,orderlines_df.10001,orderlines_df,orderlines_df,8.2e-05,2.0546615133083183e-05,0.6,0.091438,0.674567,0.674567
CUST_HIST.10001,orders_df.6001,CUST_HIST,orders_df,2.3e-05,5.7630749763526e-06,0.6,0.091329,0.674565,0.674565
ORDERLINES.2009/10/24,ORDERS.2009/05/12,ORDERLINES,ORDERS,0.0,0.0,0.6,0.0913,0.674565,0.674565
custhist_df.10001,ORDERS.6001,custhist_df,ORDERS,2.3e-05,5.7630749763526e-06,0.6,0.091305,0.674564,0.674564
ORDERLINES.10001,orderlines_df.8001,ORDERLINES,orderlines_df,9e-06,2.255116295094496e-06,0.6,0.091287,0.674564,0.674564
ORDERLINES.2009/07/04,ORDERS.2009/12/16,ORDERLINES,ORDERS,0.0,0.0,0.6,0.091241,0.674562,0.674562
orderlines_df.2009/12/16,orders_df.2009/06/08,orderlines_df,orders_df,0.0,0.0,0.6,0.091233,0.674562,0.674562
ORDERLINES.7001,ORDERS.10001,ORDERLINES,ORDERS,1.5e-05,3.7585271584908265e-06,0.6,0.091227,0.67456,0.67456
ORDERLINES.2009/04/30,orders_df.2009/10/24,ORDERLINES,orders_df,0.0,0.0,0.6,0.091201,0.67456,0.67456
CUST_HIST.10001,orderlines_df.5001,CUST_HIST,orderlines_df,3.5e-05,8.769896703145261e-06,0.6,0.091213,0.674558,0.674558
orderlines_df.10001,ORDERS.7001,orderlines_df,ORDERS,1.5e-05,3.7585271584908265e-06,0.6,0.091165,0.674557,0.674557
custhist_df.1697,orders_df.16984,custhist_df,orders_df,0.016331,0.004092033801687578,0.6,0.111578,0.674556,0.674556
ORDERS.28.92,prod_df.25.99,ORDERS.28,prod_df.25,0.001625,0.00040717377550317284,0.6,0.093131,0.674555,0.674555
ORDERLINES.2009/04/30,orderlines_df.2009/11/19,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.091094,0.674555,0.674555
ORDERLINES.11001,orderlines_df.3001,ORDERLINES,orderlines_df,8.5e-05,2.129832056478135e-05,0.6,0.091198,0.674555,0.674555
orderlines_df.9001,ORDERS.10001,orderlines_df,ORDERS,4e-06,1.002273908930887e-06,0.6,0.091086,0.674554,0.674554
orderlines_df.8001,ORDERS.11001,orderlines_df,ORDERS,1.2e-05,3.006821726792661e-06,0.6,0.091004,0.674549,0.674549
ORDERLINES.2009/03/04,orderlines_df.2009/11/19,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.090959,0.674548,0.674548
orderlines_df.2009/06/08,orders_df.2009/10/24,orderlines_df,orders_df,0.0,0.0,0.6,0.090943,0.674547,0.674547
ORDERS.2009/02/07,ORDERS.2009/10/24,ORDERS,ORDERS,0.0,0.0,0.6,0.090901,0.674545,0.674545
orderlines_df.3001,orders_df.11001,orderlines_df,orders_df,8.5e-05,2.129832056478135e-05,0.6,0.090996,0.674544,0.674544
orderlines_df.2009/06/08,orderlines_df.2009/11/19,orderlines_df,orderlines_df,0.0,0.0,0.6,0.090837,0.674542,0.674542
orderlines_df.2009/08/16,orders_df.2009/10/24,orderlines_df,orders_df,0.0,0.0,0.6,0.090774,0.674539,0.674539
custhist_df.10001,orderlines_df.8001,custhist_df,orderlines_df,9e-06,2.255116295094496e-06,0.6,0.090761,0.674537,0.674537
orders_df.2009/01/27,orders_df.2009/12/16,orders_df,orders_df,0.0,0.0,0.6,0.090678,0.674534,0.674534
ORDERLINES.2009/09/12,ORDERS.2009/10/24,ORDERLINES,ORDERS,0.0,0.0,0.6,0.090687,0.674534,0.674534
ORDERLINES.2009/12/16,orderlines_df.2009/03/04,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.090671,0.674534,0.674534
ORDERLINES.2009/03/04,ORDERS.2009/11/19,ORDERLINES,ORDERS,0.0,0.0,0.6,0.090635,0.674532,0.674532
orders_df.2009/05/12,orders_df.2009/10/24,orders_df,orders_df,0.0,0.0,0.6,0.090637,0.674532,0.674532
ORDERS.2009/03/04,ORDERS.2009/11/19,ORDERS,ORDERS,0.0,0.0,0.6,0.090603,0.67453,0.67453
orderlines_df.2009/04/30,ORDERS.2009/10/24,orderlines_df,ORDERS,0.0,0.0,0.6,0.090578,0.674529,0.674529
custhist_df.10001,ORDERS.9001,custhist_df,ORDERS,4e-06,1.002273908930887e-06,0.6,0.090558,0.674528,0.674528
orderlines_df.2009/12/16,orders_df.2009/01/27,orderlines_df,orders_df,0.0,0.0,0.6,0.090541,0.674527,0.674527
orders_df.2009/02/07,orders_df.2009/10/24,orders_df,orders_df,0.0,0.0,0.6,0.090545,0.674527,0.674527
CUST_HIST.10001,orderlines_df.3001,CUST_HIST,orderlines_df,8.2e-05,2.0546615133083183e-05,0.6,0.090613,0.674526,0.674526
ORDERLINES.2009/01/27,ORDERS.2009/12/16,ORDERLINES,ORDERS,0.0,0.0,0.6,0.090474,0.674524,0.674524
orderlines_df.2009/04/30,ORDERS.2009/11/19,orderlines_df,ORDERS,0.0,0.0,0.6,0.090462,0.674523,0.674523
CUST_HIST.10001,ORDERS.3001,CUST_HIST,ORDERS,8.2e-05,2.0546615133083183e-05,0.6,0.090566,0.674523,0.674523
orderlines_df.2009/11/19,orders_df.2009/02/07,orderlines_df,orders_df,0.0,0.0,0.6,0.09044,0.674522,0.674522
custhist_df.10001,orderlines_df.7001,custhist_df,orderlines_df,1.5e-05,3.7585271584908265e-06,0.6,0.090426,0.67452,0.67452
orderlines_df.8001,ORDERS.10001,orderlines_df,ORDERS,9e-06,2.255116295094496e-06,0.6,0.090393,0.674519,0.674519
ORDERLINES.10001,ORDERS.6001,ORDERLINES,ORDERS,2.3e-05,5.7630749763526e-06,0.6,0.090374,0.674517,0.674517
orderlines_df.7001,orders_df.10001,orderlines_df,orders_df,1.5e-05,3.7585271584908265e-06,0.6,0.090362,0.674517,0.674517
ORDERLINES.2009/10/24,ORDERS.2009/09/12,ORDERLINES,ORDERS,0.0,0.0,0.6,0.090329,0.674516,0.674516
orders_df.2009/07/04,orders_df.2009/12/16,orders_df,orders_df,0.0,0.0,0.6,0.090265,0.674513,0.674513
CUST_HIST.10001,orderlines_df.9001,CUST_HIST,orderlines_df,4e-06,1.002273908930887e-06,0.6,0.090217,0.674511,0.674511
orders_df.2009/04/30,orders_df.2009/12/16,orders_df,orders_df,0.0,0.0,0.6,0.090224,0.674511,0.674511
orders_df.2009/06/08,orders_df.2009/10/24,orders_df,orders_df,0.0,0.0,0.6,0.090209,0.67451,0.67451
ORDERS.2009/10/24,orders_df.2009/08/16,ORDERS,orders_df,0.0,0.0,0.6,0.090186,0.674509,0.674509
ORDERLINES.3001,orderlines_df.10001,ORDERLINES,orderlines_df,8.2e-05,2.0546615133083183e-05,0.6,0.09028,0.674509,0.674509
CUST_HIST.12411,ORDERS.15441,CUST_HIST,ORDERS,0.004003,0.0010030256143625852,0.6,0.095188,0.674509,0.674509
ORDERLINES.5001,orders_df.10001,ORDERLINES,orders_df,3.5e-05,8.769896703145261e-06,0.6,0.090213,0.674508,0.674508
orderlines_df.2009/12/16,orders_df.2009/07/04,orderlines_df,orders_df,0.0,0.0,0.6,0.090129,0.674506,0.674506
orderlines_df.2009/11/19,orders_df.2009/06/08,orderlines_df,orders_df,0.0,0.0,0.6,0.090104,0.674505,0.674505
orderlines_df.2009/09/12,orders_df.2009/10/24,orderlines_df,orders_df,0.0,0.0,0.6,0.090109,0.674505,0.674505
ORDERLINES.2009/04/30,orders_df.2009/11/19,ORDERLINES,orders_df,0.0,0.0,0.6,0.090072,0.674504,0.674504
orderlines_df.2009/12/16,orders_df.2009/04/30,orderlines_df,orders_df,0.0,0.0,0.6,0.090088,0.674504,0.674504
ORDERS.2009/11/19,orders_df.2009/06/08,ORDERS,orders_df,0.0,0.0,0.6,0.090068,0.674503,0.674503
ORDERS.2009/04/30,orders_df.2009/12/16,ORDERS,orders_df,0.0,0.0,0.6,0.09002,0.674501,0.674501
ORDERLINES.2009/03/04,orders_df.2009/11/19,ORDERLINES,orders_df,0.0,0.0,0.6,0.089938,0.674497,0.674497
ORDERLINES.3001,ORDERLINES.11001,ORDERLINES,ORDERLINES,8.5e-05,2.129832056478135e-05,0.6,0.090044,0.674497,0.674497
CUST_HIST.2001,orderlines_df.10001,CUST_HIST,orderlines_df,0.00014,3.5079586812581045e-05,0.6,0.090085,0.674495,0.674495
ORDERLINES.2009/10/24,ORDERS.2009/08/16,ORDERLINES,ORDERS,0.0,0.0,0.6,0.089844,0.674492,0.674492
orderlines_df.2009/07/04,ORDERS.2009/11/19,orderlines_df,ORDERS,0.0,0.0,0.6,0.08982,0.674491,0.674491
orderlines_df.2009/06/08,orders_df.2009/11/19,orderlines_df,orders_df,0.0,0.0,0.6,0.089817,0.674491,0.674491
ORDERLINES.2009/04/30,orderlines_df.2009/10/24,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.089812,0.674491,0.674491
CUST_HIST.11001,ORDERS.6001,CUST_HIST,ORDERS,2.6e-05,6.514780408050765e-06,0.6,0.089768,0.674487,0.674487
ORDERLINES.10001,ORDERS.5001,ORDERLINES,ORDERS,3.5e-05,8.769896703145261e-06,0.6,0.089722,0.674484,0.674484
CUST_HIST.10001,ORDERS.8001,CUST_HIST,ORDERS,9e-06,2.255116295094496e-06,0.6,0.089682,0.674484,0.674484
ORDERS.2009/07/04,orders_df.2009/12/16,ORDERS,orders_df,0.0,0.0,0.6,0.089683,0.674484,0.674484
orderlines_df.3001,orders_df.10001,orderlines_df,orders_df,8.2e-05,2.0546615133083183e-05,0.6,0.089755,0.674483,0.674483
CUST_HIST.11001,ORDERS.4001,CUST_HIST,ORDERS,5.5e-05,1.3781266247799697e-05,0.6,0.089715,0.674482,0.674482
ORDERS.2009/09/12,ORDERS.2009/10/24,ORDERS,ORDERS,0.0,0.0,0.6,0.089577,0.674479,0.674479
ORDERS.2009/01/27,ORDERS.2009/12/16,ORDERS,ORDERS,0.0,0.0,0.6,0.089539,0.674477,0.674477
ORDERS.2009/07/04,orders_df.2009/11/19,ORDERS,orders_df,0.0,0.0,0.6,0.089549,0.674477,0.674477
custhist_df.10001,ORDERS.7001,custhist_df,ORDERS,1.5e-05,3.7585271584908265e-06,0.6,0.089535,0.674476,0.674476
ORDERLINES.10001,orderlines_df.3001,ORDERLINES,orderlines_df,8.2e-05,2.0546615133083183e-05,0.6,0.089616,0.674476,0.674476
CUST_HIST.10001,orderlines_df.8001,CUST_HIST,orderlines_df,9e-06,2.255116295094496e-06,0.6,0.089531,0.674476,0.674476
ORDERLINES.10001,ORDERS.9001,ORDERLINES,ORDERS,4e-06,1.002273908930887e-06,0.6,0.089494,0.674474,0.674474
ORDERLINES.2009/10/24,orderlines_df.2009/02/07,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.089479,0.674474,0.674474
orders_df.2009/02/07,orders_df.2009/11/19,orders_df,orders_df,0.0,0.0,0.6,0.089425,0.674471,0.674471
orders_df.2009/03/04,orders_df.2009/12/16,orders_df,orders_df,0.0,0.0,0.6,0.089416,0.674471,0.674471
ORDERLINES.10001,ORDERS.4001,ORDERLINES,ORDERS,5.2e-05,1.302956081610153e-05,0.6,0.089484,0.674471,0.674471
orderlines_df.2009/01/27,orderlines_df.2009/12/16,orderlines_df,orderlines_df,0.0,0.0,0.6,0.089386,0.674469,0.674469
ORDERLINES.2009/12/16,orderlines_df.2009/01/27,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.089347,0.674467,0.674467
ORDERLINES.2009/10/24,orders_df.2009/09/12,ORDERLINES,orders_df,0.0,0.0,0.6,0.089343,0.674467,0.674467
ORDERS.2009/11/19,orders_df.2009/02/07,ORDERS,orders_df,0.0,0.0,0.6,0.089305,0.674465,0.674465
orderlines_df.2009/12/16,orders_df.2009/03/04,orderlines_df,orders_df,0.0,0.0,0.6,0.089281,0.674464,0.674464
ORDERLINES.10001,orderlines_df.7001,ORDERLINES,orderlines_df,1.5e-05,3.7585271584908265e-06,0.6,0.089284,0.674463,0.674463
orderlines_df.2009/02/07,orders_df.2009/10/24,orderlines_df,orders_df,0.0,0.0,0.6,0.089193,0.67446,0.67446
ORDERLINES.2009/03/04,ORDERS.2009/12/16,ORDERLINES,ORDERS,0.0,0.0,0.6,0.089179,0.674459,0.674459
ORDERS.2009/04/30,orders_df.2009/10/24,ORDERS,orders_df,0.0,0.0,0.6,0.089155,0.674458,0.674458
orders_df.2009/06/08,orders_df.2009/11/19,orders_df,orders_df,0.0,0.0,0.6,0.089092,0.674455,0.674455
ORDERLINES.5001,ORDERLINES.10001,ORDERLINES,ORDERLINES,3.5e-05,8.769896703145261e-06,0.6,0.089136,0.674455,0.674455
orders_df.2009/04/30,orders_df.2009/10/24,orders_df,orders_df,0.0,0.0,0.6,0.089076,0.674454,0.674454
ORDERS.2009/04/30,orders_df.2009/11/19,ORDERS,orders_df,0.0,0.0,0.6,0.089081,0.674454,0.674454
ORDERLINES.11001,ORDERS.7001,ORDERLINES,ORDERS,1.8e-05,4.510232590188992e-06,0.6,0.089077,0.674453,0.674453
ORDERS.2009/06/08,orders_df.2009/11/19,ORDERS,orders_df,0.0,0.0,0.6,0.089052,0.674453,0.674453
ORDERLINES.2009/05/12,orderlines_df.2009/10/24,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.089033,0.674452,0.674452
ORDERS.2009/06/08,orders_df.2009/10/24,ORDERS,orders_df,0.0,0.0,0.6,0.089023,0.674451,0.674451
orderlines_df.2009/11/19,orders_df.2009/07/04,orderlines_df,orders_df,0.0,0.0,0.6,0.089013,0.674451,0.674451
orderlines_df.2009/02/07,ORDERS.2009/10/24,orderlines_df,ORDERS,0.0,0.0,0.6,0.089025,0.674451,0.674451
orderlines_df.2009/09/12,ORDERS.2009/10/24,orderlines_df,ORDERS,0.0,0.0,0.6,0.089,0.67445,0.67445
orderlines_df.2009/04/30,ORDERS.2009/12/16,orderlines_df,ORDERS,0.0,0.0,0.6,0.089009,0.67445,0.67445
orderlines_df.2009/11/19,orders_df.2009/04/30,orderlines_df,orders_df,0.0,0.0,0.6,0.088972,0.674449,0.674449
orderlines_df.7001,ORDERS.11001,orderlines_df,ORDERS,1.8e-05,4.510232590188992e-06,0.6,0.089007,0.674449,0.674449
orderlines_df.2009/08/16,ORDERS.2009/10/24,orderlines_df,ORDERS,0.0,0.0,0.6,0.088932,0.674447,0.674447
orderlines_df.2009/02/07,ORDERS.2009/11/19,orderlines_df,ORDERS,0.0,0.0,0.6,0.088943,0.674447,0.674447
CUST_HIST.10001,ORDERLINES.5001,CUST_HIST,ORDERLINES,3.5e-05,8.769896703145261e-06,0.6,0.088906,0.674443,0.674443
ORDERS.2009/01/27,orders_df.2009/12/16,ORDERS,orders_df,0.0,0.0,0.6,0.088869,0.674443,0.674443
ORDERS.2009/05/12,orders_df.2009/10/24,ORDERS,orders_df,0.0,0.0,0.6,0.088819,0.674441,0.674441
orderlines_df.2009/11/19,ORDERS.2009/04/30,orderlines_df,ORDERS,0.0,0.0,0.6,0.088771,0.674439,0.674439
ORDERLINES.2009/10/24,orderlines_df.2009/04/30,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.088657,0.674433,0.674433
ORDERS.2009/06/08,orders_df.2009/12/16,ORDERS,orders_df,0.0,0.0,0.6,0.088647,0.674432,0.674432
ORDERLINES.2009/06/08,orderlines_df.2009/10/24,ORDERLINES,orderlines_df,0.0,0.0,0.6,0.088611,0.674431,0.674431
orderlines_df.2009/06/08,orderlines_df.2009/10/24,orderlines_df,orderlines_df,0.0,0.0,0.6,0.088608,0.67443,0.67443
ORDERLINES.2009/02/07,ORDERS.2009/10/24,ORDERLINES,ORDERS,0.0,0.0,0.6,0.088586,0.674429,0.674429
orderlines_df.2009/07/04,orders_df.2009/12/16,orderlines_df,orders_df,0.0,0.0,0.6,0.08849,0.674424,0.674424
orderlines_df.2009/11/19,ORDERS.2009/07/04,orderlines_df,ORDERS,0.0,0.0,0.6,0.088438,0.674422,0.674422
orderlines_df.7001,ORDERS.10001,orderlines_df,ORDERS,1.5e-05,3.7585271584908265e-06,0.6,0.08841,0.67442,0.67442
orderlines_df.2009/10/24,ORDERS.2009/04/30,orderlines_df,ORDERS,0.0,0.0,0.6,0.088335,0.674417,0.674417
ORDERS.2009/03/04,ORDERS.2009/12/16,ORDERS,ORDERS,0.0,0.0,0.6,0.088311,0.674416,0.674416
orderlines_df.2009/03/04,ORDERS.2009/11/19,orderlines_df,ORDERS,0.0,0.0,0.6,0.088305,0.674415,0.674415
orderlines_df.2009/07/04,orderlines_df.2009/11/19,orderlines_df,orderlines_df,0.0,0.0,0.6,0.088234,0.674412,0.674412
ORDERS.2009/02/07,orders_df.2009/11/19,ORDERS,orders_df,0.0,0.0,0.6,0.08822,0.674411,0.674411
ORDERS.2009/11/19,orders_df.2009/07/04,ORDERS,orders_df,0.0,0.0,0.6,0.088196,0.67441,0.67441
ORDERS.2009/02/07,orders_df.2009/10/24,ORDERS,orders_df,0.0,0.0,0.6,0.088191,0.67441,0.67441
orderlines_df.2009/11/19,orders_df.2009/03/04,orderlines_df,orders_df,0.0,0.0,0.6,0.088175,0.674409,0.674409
orders_df.2009/07/04,orders_df.2009/11/19,orders_df,orders_df,0.0,0.0,0.6,0.088014,0.674401,0.674401
orders_df.2009/04/30,orders_df.2009/11/19,orders_df,orders_df,0.0,0.0,0.6,0.087974,0.674399,0.674399
CUST_HIST.10001,ORDERS.5001,CUST_HIST,ORDERS,3.5e-05,8.769896703145261e-06,0.6,0.087996,0.674398,0.674398
custhist_df.12934,orders_df.16984,custhist_df,orders_df,0.016925,0.004240871477163816,0.6,0.109106,0.674395,0.674395
orders_df.28.92,PRODUCTS.25.99,orders_df.28,PRODUCTS.25,0.001625,0.00040717377550317284,0.6,0.08993,0.674395,0.674395
ORDERS.2009/09/12,orders_df.2009/10/24,ORDERS,orders_df,0.0,0.0,0.6,0.087874,0.674394,0.674394
ORDERS.2009/03/04,orders_df.2009/12/16,ORDERS,orders_df,0.0,0.0,0.6,0.087856,0.674393,0.674393
orderlines_df.2009/07/04,ORDERS.2009/12/16,orderlines_df,ORDERS,0.0,0.0,0.6,0.087728,0.674386,0.674386
orderlines_df.2009/11/19,ORDERS.2009/02/07,orderlines_df,ORDERS,0.0,0.0,0.6,0.08773,0.674386,0.674386
CUST_HIST.2001,ORDERS.10001,CUST_HIST,ORDERS,0.00014,3.5079586812581045e-05,0.6,0.087882,0.674385,0.674385
CUST_HIST.10001,orderlines_df.7001,CUST_HIST,orderlines_df,1.5e-05,3.7585271584908265e-06,0.6,0.087567,0.674377,0.674377
orderlines_df.2009/10/24,ORDERS.2009/05/12,orderlines_df,ORDERS,0.0,0.0,0.6,0.087445,0.674372,0.674372
orderlines_df.2009/11/19,ORDERS.2009/06/08,orderlines_df,ORDERS,0.0,0.0,0.6,0.087417,0.674371,0.674371
ORDERS.2009/08/16,orders_df.2009/10/24,ORDERS,orders_df,0.0,0.0,0.6,0.087402,0.67437,0.67437
orderlines_df.2009/04/30,orders_df.2009/12/16,orderlines_df,orders_df,0.0,0.0,0.6,0.087359,0.674368,0.674368
ORDERS.2009/12/16,orders_df.2009/06/08,ORDERS,orders_df,0.0,0.0,0.6,0.087288,0.674364,0.674364
orders_df.2009/03/04,orders_df.2009/11/19,orders_df,orders_df,0.0,0.0,0.6,0.087185,0.674359,0.674359
orderlines_df.2009/02/07,orderlines_df.2009/11/19,orderlines_df,orderlines_df,0.0,0.0,0.6,0.087154,0.674358,0.674358
