col_i,col_j,table_i,table_j,domain_i,domain_j,type_i,type_j,P_stat,P_name,P_sem,same_domain
part.p_partkey,supplier.s_nationkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,numeric,0.041882,0.454545,0.102115,0
part.p_partkey,supplier.s_phone,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,nominal,0.237217,0.333333,0.082972,0
part.p_partkey,supplier.s_acctbal,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,numeric,0.068237,0.222222,0.102405,0
part.p_partkey,supplier.s_comment,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,nominal,0.305003,0.111111,0.090106,0
part.p_name,part.p_mfgr,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.154145,0.333333,0.093787,1
part.p_name,part.p_brand,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.196088,0.428571,0.078257,1
part.p_name,part.p_type,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.103002,0.5,0.076231,1
part.p_name,part.p_size,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.226358,0.5,0.081013,1
part.p_name,part.p_container,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.195362,0.454545,0.080988,1
part.p_name,part.p_retailprice,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.375139,0.307692,0.052316,1
part.p_name,part.p_comment,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.135623,0.444444,0.071987,1
part.p_name,partsupp.ps_partkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.247778,0.4,0.094878,0
part.p_name,partsupp.ps_suppkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.315032,0.3,0.079199,0
part.p_name,partsupp.ps_availqty,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.209778,0.272727,0.079504,0
part.p_name,partsupp.ps_supplycost,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.240164,0.153846,0.062073,0
part.p_name,partsupp.ps_comment,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,nominal,0.84743,0.4,0.039098,0
part.p_name,region.r_regionkey,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,numeric,0.259056,0.181818,0.053144,0
part.p_name,region.r_name,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.19493,0.833333,0.037844,0
part.p_name,region.r_comment,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.373375,0.333333,0.031086,0
part.p_name,supplier.s_suppkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.247778,0.222222,0.067024,0
part.p_name,supplier.s_name,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.126184,0.833333,0.062715,0
part.p_name,supplier.s_address,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.084098,0.222222,0.05056,0
part.p_name,supplier.s_nationkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.231478,0.363636,0.06003,0
part.p_name,supplier.s_phone,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.147155,0.285714,0.048777,0
part.p_name,supplier.s_acctbal,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.183999,0.111111,0.060201,0
part.p_name,supplier.s_comment,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.105521,0.333333,0.056612,0
part.p_mfgr,part.p_brand,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.041942,0.285714,0.109809,1
part.p_mfgr,part.p_type,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.051143,0.333333,0.106966,1
part.p_mfgr,part.p_size,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.222787,0.333333,0.113677,1
part.p_mfgr,part.p_container,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.054663,0.272727,0.113641,1
part.p_mfgr,part.p_retailprice,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.371569,0.230769,0.078028,1
part.p_mfgr,part.p_comment,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.02555,0.333333,0.101011,1
part.p_mfgr,partsupp.ps_partkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.244208,0.2,0.133132,0
part.p_mfgr,partsupp.ps_suppkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.311461,0.2,0.111131,0
part.p_mfgr,partsupp.ps_availqty,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.206208,0.181818,0.111559,0
part.p_mfgr,partsupp.ps_supplycost,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.236594,0.153846,0.0871,0
part.p_mfgr,partsupp.ps_comment,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,nominal,1.001575,0.3,0.054861,0
part.p_mfgr,region.r_regionkey,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,numeric,0.255486,0.181818,0.07457,0
part.p_mfgr,region.r_name,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.06748,0.166667,0.053102,0
part.p_mfgr,region.r_comment,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.527521,0.222222,0.04594,0
part.p_mfgr,supplier.s_suppkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.244208,0.111111,0.094047,0
part.p_mfgr,supplier.s_name,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.027961,0.166667,0.088001,0
part.p_mfgr,supplier.s_address,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.10528,0.222222,0.076382,0
part.p_mfgr,supplier.s_nationkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.227907,0.090909,0.089534,0
part.p_mfgr,supplier.s_phone,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.00699,0.142857,0.07275,0
part.p_mfgr,supplier.s_acctbal,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.180429,0.111111,0.089789,0
part.p_mfgr,supplier.s_comment,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.231558,0.222222,0.079437,0
part.p_brand,part.p_type,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.093085,0.285714,0.089254,1
part.p_brand,part.p_size,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.26473,0.285714,0.094853,1
part.p_brand,part.p_container,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.015595,0.363636,0.094823,1
part.p_brand,part.p_retailprice,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.413511,0.230769,0.062377,1
part.p_brand,part.p_comment,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.060465,0.333333,0.084284,1
part.p_brand,partsupp.ps_partkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.28615,0.3,0.111087,0
part.p_brand,partsupp.ps_suppkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.353404,0.2,0.092729,0
part.p_brand,partsupp.ps_availqty,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.24815,0.272727,0.093086,0
part.p_brand,partsupp.ps_supplycost,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.278536,0.153846,0.072677,0
part.p_brand,partsupp.ps_comment,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,nominal,1.043517,0.3,0.045777,0
part.p_brand,region.r_regionkey,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,numeric,0.297428,0.181818,0.062222,0
part.p_brand,region.r_name,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.034161,0.285714,0.044309,0
part.p_brand,region.r_comment,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.569463,0.222222,0.036725,0
part.p_brand,supplier.s_suppkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.28615,0.111111,0.078474,0
part.p_brand,supplier.s_name,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.069904,0.285714,0.073429,0
part.p_brand,supplier.s_address,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.147222,0.222222,0.059197,0
part.p_brand,supplier.s_nationkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.269849,0.181818,0.071575,0
part.p_brand,supplier.s_phone,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.048933,0.285714,0.058157,0
part.p_brand,supplier.s_acctbal,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.222371,0.111111,0.071778,0
part.p_brand,supplier.s_comment,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.2735,0.222222,0.066283,0
part.p_type,part.p_size,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.181358,0.5,0.092397,1
part.p_type,part.p_container,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.09236,0.363636,0.092368,1
part.p_type,part.p_retailprice,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.330139,0.384615,0.07449,1
part.p_type,part.p_comment,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.033593,0.333333,0.082102,1
part.p_type,partsupp.ps_partkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.202778,0.3,0.10821,0
part.p_type,partsupp.ps_suppkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.270032,0.4,0.090328,0
part.p_type,partsupp.ps_availqty,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.164778,0.181818,0.090676,0
part.p_type,partsupp.ps_supplycost,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.195164,0.230769,0.078159,0
part.p_type,partsupp.ps_comment,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,nominal,0.950432,0.3,0.044591,0
part.p_type,region.r_regionkey,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,numeric,0.214056,0.181818,0.066152,0
part.p_type,region.r_name,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.097237,0.333333,0.046173,0
part.p_type,region.r_comment,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.476378,0.222222,0.041641,0
part.p_type,supplier.s_suppkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.202778,0.333333,0.084897,0
part.p_type,supplier.s_name,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.023182,0.333333,0.071527,0
part.p_type,supplier.s_address,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.061164,0.222222,0.060001,0
part.p_type,supplier.s_nationkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.186478,0.272727,0.081156,0
part.p_type,supplier.s_phone,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.044153,0.285714,0.065942,0
part.p_type,supplier.s_acctbal,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.138999,0.222222,0.082797,0
part.p_type,supplier.s_comment,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.180414,0.222222,0.064567,0
part.p_size,part.p_container,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,numeric,nominal,0.264004,0.363636,0.098163,1
part.p_size,part.p_retailprice,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,numeric,numeric,0.185589,0.307692,0.090712,1
part.p_size,part.p_comment,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,numeric,nominal,0.204265,0.333333,0.087253,1
part.p_size,partsupp.ps_partkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,numeric,0.036806,0.3,0.114999,0
part.p_size,partsupp.ps_suppkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,numeric,0.089375,0.4,0.108515,0
part.p_size,partsupp.ps_availqty,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,numeric,0.129539,0.272727,0.106347,0
part.p_size,partsupp.ps_supplycost,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,numeric,0.045067,0.230769,0.100244,0
part.p_size,partsupp.ps_comment,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,nominal,1.0536,0.3,0.053779,0
part.p_size,region.r_regionkey,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,numeric,numeric,0.032698,0.272727,0.084844,0
part.p_size,region.r_name,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,numeric,nominal,0.263572,0.333333,0.060646,0
part.p_size,region.r_comment,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,numeric,nominal,0.579546,0.222222,0.053408,0
part.p_size,supplier.s_suppkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,numeric,0.036806,0.333333,0.108887,0
part.p_size,supplier.s_name,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,nominal,0.20454,0.333333,0.076015,0
part.p_size,supplier.s_address,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,nominal,0.157305,0.222222,0.076956,0
part.p_size,supplier.s_nationkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,numeric,0.00512,0.272727,0.104089,0
part.p_size,supplier.s_phone,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,nominal,0.215797,0.285714,0.084576,0
part.p_size,supplier.s_acctbal,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,numeric,0.05089,0.111111,0.104385,0
part.p_size,supplier.s_comment,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,nominal,0.283583,0.222222,0.069528,0
part.p_container,part.p_retailprice,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,numeric,0.412786,0.384615,0.08975,1
part.p_container,part.p_comment,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,nominal,nominal,0.05974,0.454545,0.087225,1
part.p_container,partsupp.ps_partkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.285425,0.272727,0.114963,0
part.p_container,partsupp.ps_suppkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.352678,0.181818,0.107364,0
part.p_container,partsupp.ps_availqty,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.247425,0.181818,0.105219,0
part.p_container,partsupp.ps_supplycost,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.277811,0.153846,0.099181,0
part.p_container,partsupp.ps_comment,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,nominal,1.042792,0.363636,0.053209,0
part.p_container,region.r_regionkey,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,numeric,0.296703,0.181818,0.083944,0
part.p_container,region.r_name,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.018565,0.363636,0.058592,0
part.p_container,region.r_comment,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.568738,0.363636,0.052842,0
part.p_container,supplier.s_suppkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.285425,0.181818,0.107732,0
part.p_container,supplier.s_name,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.082625,0.363636,0.075991,0
part.p_container,supplier.s_address,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.146497,0.090909,0.07614,0
part.p_container,supplier.s_nationkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.269124,0.272727,0.102985,0
part.p_container,supplier.s_phone,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.061654,0.272727,0.083679,0
part.p_container,supplier.s_acctbal,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.221646,0.181818,0.103278,0
part.p_container,supplier.s_comment,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.272774,0.363636,0.068791,0
part.p_retailprice,part.p_comment,part,part,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about various products and their attributes in a retail supply chain.,numeric,nominal,0.353046,0.153846,0.065869,1
part.p_retailprice,partsupp.ps_partkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,numeric,0.148875,0.230769,0.097487,0
part.p_retailprice,partsupp.ps_suppkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,numeric,0.274673,0.153846,0.103834,0
part.p_retailprice,partsupp.ps_availqty,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,numeric,0.185192,0.307692,0.10519,0
part.p_retailprice,partsupp.ps_supplycost,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,numeric,0.145575,0.153846,0.097991,0
part.p_retailprice,partsupp.ps_comment,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,nominal,1.202382,0.076923,0.049195,0
part.p_retailprice,region.r_regionkey,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,numeric,numeric,0.218176,0.307692,0.077612,0
part.p_retailprice,region.r_name,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,numeric,nominal,0.412354,0.230769,0.054173,0
part.p_retailprice,region.r_comment,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,numeric,nominal,0.728328,0.076923,0.048856,0
part.p_retailprice,supplier.s_suppkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,numeric,0.148875,0.153846,0.103402,0
part.p_retailprice,supplier.s_name,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,nominal,0.353321,0.230769,0.067328,0
part.p_retailprice,supplier.s_address,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,nominal,0.306087,0.230769,0.070396,0
part.p_retailprice,supplier.s_nationkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,numeric,0.190685,0.230769,0.095217,0
part.p_retailprice,supplier.s_phone,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,nominal,0.364578,0.230769,0.079331,0
part.p_retailprice,supplier.s_acctbal,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,numeric,0.209683,0.153846,0.105015,0
part.p_retailprice,supplier.s_comment,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,numeric,nominal,0.432364,0.076923,0.063602,0
part.p_comment,partsupp.ps_partkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.225685,0.2,0.102186,0
part.p_comment,partsupp.ps_suppkey,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.292939,0.2,0.085299,0
part.p_comment,partsupp.ps_availqty,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.187685,0.272727,0.085628,0
part.p_comment,partsupp.ps_supplycost,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,numeric,0.218071,0.230769,0.070562,0
part.p_comment,partsupp.ps_comment,part,partsupp,Tracks detailed information about various products and their attributes in a retail supply chain.,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",nominal,nominal,0.983052,0.9,0.042109,0
part.p_comment,region.r_regionkey,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,numeric,0.236963,0.181818,0.059722,0
part.p_comment,region.r_name,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.063644,0.333333,0.043452,0
