col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr
lineitem.l_tax,lineitem.l_commitdate,lineitem,lineitem,0.261848,0.081711,0.333333,0.086347,0.596563
lineitem.l_tax,lineitem.l_receiptdate,lineitem,lineitem,0.261848,0.081711,0.307692,0.088049,0.582461
lineitem.l_tax,lineitem.l_shipinstruct,lineitem,lineitem,0.361732,0.112881,0.214286,0.095749,0.517061
lineitem.l_tax,lineitem.l_shipmode,lineitem,lineitem,0.293548,0.091603,0.200000,0.102989,0.518779
lineitem.l_tax,lineitem.l_comment,lineitem,lineitem,0.188604,0.058855,0.222222,0.067682,0.545737
lineitem.l_tax,nation.n_nationkey,lineitem,nation,0.021649,0.006756,0.181818,0.071358,0.546960
lineitem.l_tax,nation.n_name,lineitem,nation,0.279968,0.087366,0.333333,0.042958,0.594019
lineitem.l_tax,nation.n_regionkey,lineitem,nation,0.021649,0.006756,0.090909,0.074176,0.496960
lineitem.l_tax,nation.n_comment,lineitem,nation,0.595008,0.185676,0.111111,0.047705,0.427557
lineitem.l_tax,orders.o_orderkey,lineitem,orders,0.047702,0.014886,0.100000,0.102630,0.498301
lineitem.l_tax,orders.o_custkey,lineitem,orders,0.055763,0.017401,0.222222,0.103538,0.564392
lineitem.l_tax,orders.o_orderstatus,lineitem,orders,0.712571,0.222362,0.230769,0.100814,0.476860
lineitem.l_tax,orders.o_totalprice,lineitem,orders,1.545765,0.482365,0.250000,0.113449,0.370436
lineitem.l_tax,orders.o_orderdate,lineitem,orders,0.261848,0.081711,0.181818,0.086474,0.513230
lineitem.l_tax,orders.o_orderpriority,lineitem,orders,0.255324,0.079675,0.066667,0.090160,0.450813
lineitem.l_tax,orders.o_clerk,lineitem,orders,0.226896,0.070804,0.142857,0.081327,0.496709
lineitem.l_tax,orders.o_shippriority,lineitem,orders,1.853966,0.578541,0.071429,0.099709,0.228943
lineitem.l_tax,orders.o_comment,lineitem,orders,0.386728,0.120681,0.111111,0.073338,0.456805
lineitem.l_tax,part.p_partkey,lineitem,part,0.047702,0.014886,0.222222,0.080985,0.565524
lineitem.l_tax,part.p_name,lineitem,part,0.237457,0.074100,0.333333,0.051890,0.599988
lineitem.l_tax,part.p_mfgr,lineitem,part,0.233887,0.072986,0.166667,0.067549,0.508823
lineitem.l_tax,part.p_brand,lineitem,part,0.275829,0.086074,0.285714,0.055981,0.568409
lineitem.l_tax,part.p_type,lineitem,part,0.192457,0.060057,0.333333,0.070389,0.606307
lineitem.l_tax,part.p_size,lineitem,part,0.011100,0.003464,0.166667,0.085208,0.540108
lineitem.l_tax,part.p_container,lineitem,part,0.275104,0.085848,0.272727,0.077697,0.561368
lineitem.l_tax,part.p_retailprice,lineitem,part,0.196577,0.061343,0.230769,0.105309,0.549319
lineitem.l_tax,part.p_comment,lineitem,part,0.215364,0.067206,0.111111,0.062243,0.480869
lineitem.l_tax,partsupp.ps_partkey,lineitem,partsupp,0.047702,0.014886,0.200000,0.089548,0.553301
lineitem.l_tax,partsupp.ps_suppkey,lineitem,partsupp,0.078552,0.024513,0.100000,0.098118,0.493969
lineitem.l_tax,partsupp.ps_availqty,lineitem,partsupp,0.140638,0.043887,0.181818,0.107648,0.530251
lineitem.l_tax,partsupp.ps_supplycost,lineitem,partsupp,0.056167,0.017527,0.076923,0.107825,0.484420
lineitem.l_tax,partsupp.ps_comment,lineitem,partsupp,1.064700,0.332246,0.100000,0.048098,0.355489
lineitem.l_tax,region.r_regionkey,lineitem,region,0.021649,0.006756,0.090909,0.071433,0.496960
lineitem.l_tax,region.r_name,lineitem,region,0.274672,0.085713,0.333333,0.055357,0.594762
lineitem.l_tax,region.r_comment,lineitem,region,0.590646,0.184314,0.111111,0.042295,0.428170
lineitem.l_tax,supplier.s_suppkey,lineitem,supplier,0.047702,0.014886,0.111111,0.097709,0.504412
lineitem.l_tax,supplier.s_name,lineitem,supplier,0.215639,0.067291,0.333333,0.058369,0.603052
lineitem.l_tax,supplier.s_address,lineitem,supplier,0.168405,0.052552,0.111111,0.060942,0.487463
lineitem.l_tax,supplier.s_nationkey,lineitem,supplier,0.005980,0.001866,0.181818,0.089155,0.549160
lineitem.l_tax,supplier.s_phone,lineitem,supplier,0.226896,0.070804,0.142857,0.074964,0.496709
lineitem.l_tax,supplier.s_acctbal,lineitem,supplier,0.061973,0.019339,0.333333,0.103636,0.624631
lineitem.l_tax,supplier.s_comment,lineitem,supplier,0.294683,0.091958,0.111111,0.058280,0.469730
lineitem.l_returnflag,lineitem.l_linestatus,lineitem,lineitem,0.367026,0.114533,0.166667,0.135651,0.490127
lineitem.l_returnflag,lineitem.l_shipdate,lineitem,lineitem,0.552559,0.172429,0.166667,0.106439,0.464074
lineitem.l_returnflag,lineitem.l_commitdate,lineitem,lineitem,0.552559,0.172429,0.166667,0.105385,0.464074
lineitem.l_returnflag,lineitem.l_receiptdate,lineitem,lineitem,0.552559,0.172429,0.384615,0.103893,0.583945
lineitem.l_returnflag,lineitem.l_shipinstruct,lineitem,lineitem,0.350839,0.109481,0.214286,0.128471,0.518591
lineitem.l_returnflag,lineitem.l_shipmode,lineitem,lineitem,0.520859,0.162537,0.166667,0.138610,0.468525
lineitem.l_returnflag,lineitem.l_comment,lineitem,lineitem,0.691476,0.215779,0.250000,0.094640,0.490399
lineitem.l_returnflag,nation.n_nationkey,lineitem,nation,0.734170,0.229102,0.250000,0.092066,0.484404
lineitem.l_returnflag,nation.n_name,lineitem,nation,0.534440,0.166775,0.166667,0.057815,0.466618
lineitem.l_returnflag,nation.n_regionkey,lineitem,nation,0.734170,0.229102,0.333333,0.090530,0.530237
lineitem.l_returnflag,nation.n_comment,lineitem,nation,1.112404,0.347132,0.166667,0.064205,0.385457
lineitem.l_returnflag,orders.o_orderkey,lineitem,orders,0.722892,0.225583,0.166667,0.170641,0.440155
lineitem.l_returnflag,orders.o_custkey,lineitem,orders,0.709254,0.221327,0.166667,0.155213,0.442070
lineitem.l_returnflag,orders.o_orderstatus,lineitem,orders,0.000000,0.000000,0.153846,0.167622,0.534615
lineitem.l_returnflag,orders.o_totalprice,lineitem,orders,2.063161,0.643821,0.166667,0.130925,0.251947
lineitem.l_returnflag,orders.o_orderdate,lineitem,orders,0.552559,0.172429,0.166667,0.143778,0.464074
lineitem.l_returnflag,orders.o_orderpriority,lineitem,orders,0.559084,0.174465,0.266667,0.149448,0.518157
lineitem.l_returnflag,orders.o_clerk,lineitem,orders,0.587511,0.183336,0.166667,0.135221,0.459166
lineitem.l_returnflag,orders.o_shippriority,lineitem,orders,1.141395,0.356179,0.142857,0.152022,0.368291
lineitem.l_returnflag,orders.o_comment,lineitem,orders,0.904124,0.282137,0.166667,0.121938,0.414705
lineitem.l_returnflag,part.p_partkey,lineitem,part,0.722892,0.225583,0.166667,0.103687,0.440155
lineitem.l_returnflag,part.p_name,lineitem,part,0.734666,0.229257,0.166667,0.060954,0.438501
lineitem.l_returnflag,part.p_mfgr,lineitem,part,0.580521,0.181155,0.166667,0.090912,0.460147
lineitem.l_returnflag,part.p_brand,lineitem,part,0.538579,0.168067,0.166667,0.072677,0.466037
lineitem.l_returnflag,part.p_type,lineitem,part,0.631664,0.197114,0.166667,0.085909,0.452965
lineitem.l_returnflag,part.p_size,lineitem,part,0.701472,0.218898,0.083333,0.105691,0.397329
lineitem.l_returnflag,part.p_container,lineitem,part,0.539304,0.168293,0.166667,0.104570,0.465935
lineitem.l_returnflag,part.p_retailprice,lineitem,part,0.850253,0.265326,0.307692,0.108962,0.499834
lineitem.l_returnflag,part.p_comment,lineitem,part,0.599044,0.186935,0.166667,0.077074,0.457546
lineitem.l_returnflag,partsupp.ps_partkey,lineitem,partsupp,0.722892,0.225583,0.083333,0.113585,0.394321
lineitem.l_returnflag,partsupp.ps_suppkey,lineitem,partsupp,0.790146,0.246570,0.083333,0.119751,0.384877
lineitem.l_returnflag,partsupp.ps_availqty,lineitem,partsupp,0.684892,0.213724,0.000000,0.121315,0.353824
lineitem.l_returnflag,partsupp.ps_supplycost,lineitem,partsupp,0.715278,0.223207,0.076923,0.112897,0.391865
lineitem.l_returnflag,partsupp.ps_comment,lineitem,partsupp,1.582096,0.493702,0.083333,0.057319,0.273667
lineitem.l_returnflag,region.r_regionkey,lineitem,region,0.734170,0.229102,0.333333,0.090428,0.530237
lineitem.l_returnflag,region.r_name,lineitem,region,0.539736,0.168428,0.166667,0.063118,0.465874
lineitem.l_returnflag,region.r_comment,lineitem,region,1.108042,0.345771,0.166667,0.056923,0.386070
lineitem.l_returnflag,supplier.s_suppkey,lineitem,supplier,0.722892,0.225583,0.166667,0.119252,0.440155
lineitem.l_returnflag,supplier.s_name,lineitem,supplier,0.608482,0.189880,0.166667,0.078446,0.456221
lineitem.l_returnflag,supplier.s_address,lineitem,supplier,0.685801,0.214008,0.166667,0.082020,0.445363
lineitem.l_returnflag,supplier.s_nationkey,lineitem,supplier,0.706591,0.220496,0.250000,0.110939,0.488277
lineitem.l_returnflag,supplier.s_phone,lineitem,supplier,0.587511,0.183336,0.166667,0.091491,0.459166
lineitem.l_returnflag,supplier.s_acctbal,lineitem,supplier,0.659113,0.205680,0.166667,0.121113,0.449111
lineitem.l_returnflag,supplier.s_comment,lineitem,supplier,0.812079,0.253414,0.166667,0.086012,0.427631
lineitem.l_linestatus,lineitem.l_shipdate,lineitem,lineitem,0.919586,0.286962,0.333333,0.110557,0.504200
lineitem.l_linestatus,lineitem.l_commitdate,lineitem,lineitem,0.919586,0.286962,0.333333,0.113616,0.504200
lineitem.l_linestatus,lineitem.l_receiptdate,lineitem,lineitem,0.919586,0.286962,0.384615,0.112007,0.532405
lineitem.l_linestatus,lineitem.l_shipinstruct,lineitem,lineitem,0.717866,0.224014,0.357143,0.133414,0.545622
lineitem.l_linestatus,lineitem.l_shipmode,lineitem,lineitem,0.887886,0.277070,0.166667,0.143943,0.416985
lineitem.l_linestatus,lineitem.l_comment,lineitem,lineitem,1.058503,0.330312,0.250000,0.092203,0.438860
lineitem.l_linestatus,nation.n_nationkey,lineitem,nation,1.101196,0.343635,0.083333,0.095608,0.341198
lineitem.l_linestatus,nation.n_name,lineitem,nation,0.901466,0.281308,0.250000,0.060040,0.460912
lineitem.l_linestatus,nation.n_regionkey,lineitem,nation,1.101196,0.343635,0.083333,0.097601,0.341198
lineitem.l_linestatus,nation.n_comment,lineitem,nation,1.479430,0.461665,0.166667,0.066675,0.333918
lineitem.l_linestatus,orders.o_orderkey,lineitem,orders,1.089918,0.340115,0.166667,0.166246,0.388615
lineitem.l_linestatus,orders.o_custkey,lineitem,orders,1.076281,0.335860,0.250000,0.151216,0.436363
lineitem.l_linestatus,orders.o_orderstatus,lineitem,orders,0.367026,0.114533,0.615385,0.163305,0.736922
lineitem.l_linestatus,orders.o_totalprice,lineitem,orders,2.430187,0.758354,0.083333,0.128225,0.154574
lineitem.l_linestatus,orders.o_orderdate,lineitem,orders,0.919586,0.286962,0.333333,0.140075,0.504200
lineitem.l_linestatus,orders.o_orderpriority,lineitem,orders,0.926110,0.288998,0.133333,0.145599,0.393284
lineitem.l_linestatus,orders.o_clerk,lineitem,orders,0.954538,0.297869,0.166667,0.131738,0.407626
lineitem.l_linestatus,orders.o_shippriority,lineitem,orders,0.774369,0.241646,0.142857,0.148107,0.419831
lineitem.l_linestatus,orders.o_comment,lineitem,orders,1.271150,0.396670,0.166667,0.118798,0.363166
lineitem.l_linestatus,part.p_partkey,lineitem,part,1.089918,0.340115,0.166667,0.107676,0.388615
lineitem.l_linestatus,part.p_name,lineitem,part,1.101693,0.343790,0.250000,0.063352,0.432795
lineitem.l_linestatus,part.p_mfgr,lineitem,part,0.947547,0.295687,0.083333,0.094410,0.362774
lineitem.l_linestatus,part.p_brand,lineitem,part,0.905605,0.282599,0.166667,0.075473,0.414497
lineitem.l_linestatus,part.p_type,lineitem,part,0.998691,0.311647,0.166667,0.092618,0.401426
lineitem.l_linestatus,part.p_size,lineitem,part,1.068498,0.333431,0.250000,0.109758,0.437456
lineitem.l_linestatus,part.p_container,lineitem,part,0.906331,0.282826,0.250000,0.108593,0.460228
lineitem.l_linestatus,part.p_retailprice,lineitem,part,1.217279,0.379859,0.076923,0.117472,0.321371
lineitem.l_linestatus,part.p_comment,lineitem,part,0.966070,0.301468,0.166667,0.081899,0.406006
lineitem.l_linestatus,partsupp.ps_partkey,lineitem,partsupp,1.089918,0.340115,0.083333,0.117955,0.342781
lineitem.l_linestatus,partsupp.ps_suppkey,lineitem,partsupp,1.157172,0.361102,0.000000,0.129104,0.287504
lineitem.l_linestatus,partsupp.ps_availqty,lineitem,partsupp,1.051918,0.328257,0.083333,0.130790,0.348117
lineitem.l_linestatus,partsupp.ps_supplycost,lineitem,partsupp,1.082305,0.337739,0.076923,0.121714,0.340325
lineitem.l_linestatus,partsupp.ps_comment,lineitem,partsupp,1.949122,0.608235,0.083333,0.059524,0.222128
lineitem.l_linestatus,region.r_regionkey,lineitem,region,1.101196,0.343635,0.083333,0.093992,0.341198
lineitem.l_linestatus,region.r_name,lineitem,region,0.906762,0.282960,0.250000,0.065546,0.460168
lineitem.l_linestatus,region.r_comment,lineitem,region,1.475068,0.460303,0.166667,0.059113,0.334530
lineitem.l_linestatus,supplier.s_suppkey,lineitem,supplier,1.089918,0.340115,0.083333,0.128566,0.342781
lineitem.l_linestatus,supplier.s_name,lineitem,supplier,0.975509,0.304413,0.250000,0.081464,0.450514
lineitem.l_linestatus,supplier.s_address,lineitem,supplier,1.052827,0.328541,0.250000,0.085176,0.439657
lineitem.l_linestatus,supplier.s_nationkey,lineitem,supplier,1.073618,0.335029,0.083333,0.117310,0.345070
lineitem.l_linestatus,supplier.s_phone,lineitem,supplier,0.954538,0.297869,0.166667,0.098637,0.407626
lineitem.l_linestatus,supplier.s_acctbal,lineitem,supplier,1.026140,0.320213,0.166667,0.130572,0.397571
lineitem.l_linestatus,supplier.s_comment,lineitem,supplier,1.179105,0.367946,0.166667,0.083797,0.376091
lineitem.l_shipdate,lineitem.l_commitdate,lineitem,lineitem,0.000000,0.000000,0.583333,0.085998,0.770833
lineitem.l_shipdate,lineitem.l_receiptdate,lineitem,lineitem,0.000000,0.000000,0.615385,0.084781,0.788462
lineitem.l_shipdate,lineitem.l_shipinstruct,lineitem,lineitem,0.289355,0.090295,0.500000,0.121391,0.684367
lineitem.l_shipdate,lineitem.l_shipmode,lineitem,lineitem,0.048957,0.015277,0.700000,0.130971,0.828125
lineitem.l_shipdate,lineitem.l_comment,lineitem,lineitem,0.138917,0.043350,0.300000,0.072152,0.595493
lineitem.l_shipdate,nation.n_nationkey,lineitem,nation,0.283447,0.088451,0.181818,0.086992,0.510197
lineitem.l_shipdate,nation.n_name,lineitem,nation,0.033760,0.010535,0.300000,0.054629,0.610259
lineitem.l_shipdate,nation.n_regionkey,lineitem,nation,0.283447,0.088451,0.181818,0.085333,0.510197
lineitem.l_shipdate,nation.n_comment,lineitem,nation,0.559845,0.174703,0.200000,0.060666,0.481384
lineitem.l_shipdate,orders.o_orderkey,lineitem,orders,0.272169,0.084932,0.100000,0.130093,0.466781
lineitem.l_shipdate,orders.o_custkey,lineitem,orders,0.258532,0.080676,0.100000,0.118331,0.468696
lineitem.l_shipdate,orders.o_orderstatus,lineitem,orders,0.552559,0.172429,0.230769,0.127791,0.499330
lineitem.l_shipdate,orders.o_totalprice,lineitem,orders,1.612438,0.503170,0.250000,0.099814,0.361073
lineitem.l_shipdate,orders.o_orderdate,lineitem,orders,0.000000,0.000000,0.454545,0.109614,0.700000
lineitem.l_shipdate,orders.o_orderpriority,lineitem,orders,0.048187,0.015037,0.200000,0.113936,0.553233
lineitem.l_shipdate,orders.o_clerk,lineitem,orders,0.034952,0.010907,0.100000,0.103089,0.500092
lineitem.l_shipdate,orders.o_shippriority,lineitem,orders,1.693954,0.528608,0.428571,0.126800,0.447840
lineitem.l_shipdate,orders.o_comment,lineitem,orders,0.351564,0.109708,0.200000,0.092963,0.510632
lineitem.l_shipdate,part.p_partkey,lineitem,part,0.272169,0.084932,0.200000,0.097972,0.521781
lineitem.l_shipdate,part.p_name,lineitem,part,0.182107,0.056828,0.300000,0.057595,0.589428
lineitem.l_shipdate,part.p_mfgr,lineitem,part,0.027962,0.008726,0.100000,0.085902,0.501073
lineitem.l_shipdate,part.p_brand,lineitem,part,0.013981,0.004363,0.200000,0.068671,0.558037
lineitem.l_shipdate,part.p_type,lineitem,part,0.079105,0.024685,0.300000,0.077864,0.603892
lineitem.l_shipdate,part.p_size,lineitem,part,0.250749,0.078248,0.400000,0.099866,0.634789
lineitem.l_shipdate,part.p_container,lineitem,part,0.026702,0.008333,0.181818,0.098807,0.546250
lineitem.l_shipdate,part.p_retailprice,lineitem,part,0.399530,0.124676,0.307692,0.091354,0.563127
lineitem.l_shipdate,part.p_comment,lineitem,part,0.046484,0.014506,0.200000,0.070296,0.553472
lineitem.l_shipdate,partsupp.ps_partkey,lineitem,partsupp,0.272169,0.084932,0.200000,0.107325,0.521781
lineitem.l_shipdate,partsupp.ps_suppkey,lineitem,partsupp,0.339423,0.105919,0.200000,0.109283,0.512337
lineitem.l_shipdate,partsupp.ps_availqty,lineitem,partsupp,0.234169,0.073074,0.181818,0.107099,0.517117
lineitem.l_shipdate,partsupp.ps_supplycost,lineitem,partsupp,0.264555,0.082556,0.230769,0.100953,0.539773
lineitem.l_shipdate,partsupp.ps_comment,lineitem,partsupp,1.029537,0.321273,0.100000,0.054160,0.360427
lineitem.l_shipdate,region.r_regionkey,lineitem,region,0.283447,0.088451,0.181818,0.085444,0.510197
lineitem.l_shipdate,region.r_name,lineitem,region,0.042393,0.013229,0.300000,0.059639,0.609047
lineitem.l_shipdate,region.r_comment,lineitem,region,0.555482,0.173341,0.200000,0.053786,0.481996
lineitem.l_shipdate,supplier.s_suppkey,lineitem,supplier,0.272169,0.084932,0.300000,0.109657,0.576781
lineitem.l_shipdate,supplier.s_name,lineitem,supplier,0.055923,0.017451,0.300000,0.074123,0.607147
lineitem.l_shipdate,supplier.s_address,lineitem,supplier,0.133242,0.041579,0.100000,0.077500,0.486289
lineitem.l_shipdate,supplier.s_nationkey,lineitem,supplier,0.255869,0.079845,0.181818,0.104825,0.514069
lineitem.l_shipdate,supplier.s_phone,lineitem,supplier,0.034952,0.010907,0.300000,0.085174,0.610092
lineitem.l_shipdate,supplier.s_acctbal,lineitem,supplier,0.208390,0.065029,0.200000,0.105123,0.530737
lineitem.l_shipdate,supplier.s_comment,lineitem,supplier,0.259519,0.080984,0.200000,0.070020,0.523557
lineitem.l_commitdate,lineitem.l_receiptdate,lineitem,lineitem,0.000000,0.000000,0.615385,0.087127,0.788462
lineitem.l_commitdate,lineitem.l_shipinstruct,lineitem,lineitem,0.289355,0.090295,0.285714,0.099066,0.566510
lineitem.l_commitdate,lineitem.l_shipmode,lineitem,lineitem,0.048957,0.015277,0.333333,0.106884,0.626458
lineitem.l_commitdate,lineitem.l_comment,lineitem,lineitem,0.138917,0.043350,0.583333,0.069273,0.751326
lineitem.l_commitdate,nation.n_nationkey,lineitem,nation,0.283447,0.088451,0.166667,0.073036,0.501864
lineitem.l_commitdate,nation.n_name,lineitem,nation,0.033760,0.010535,0.250000,0.044582,0.582759
lineitem.l_commitdate,nation.n_regionkey,lineitem,nation,0.283447,0.088451,0.166667,0.075920,0.501864
lineitem.l_commitdate,nation.n_comment,lineitem,nation,0.559845,0.174703,0.500000,0.049509,0.646384
lineitem.l_commitdate,orders.o_orderkey,lineitem,orders,0.272169,0.084932,0.166667,0.122680,0.503447
lineitem.l_commitdate,orders.o_custkey,lineitem,orders,0.258532,0.080676,0.250000,0.111589,0.551196
lineitem.l_commitdate,orders.o_orderstatus,lineitem,orders,0.552559,0.172429,0.230769,0.120510,0.499330
lineitem.l_commitdate,orders.o_totalprice,lineitem,orders,1.612438,0.503170,0.250000,0.099742,0.361073
lineitem.l_commitdate,orders.o_orderdate,lineitem,orders,0.000000,0.000000,0.500000,0.103368,0.725000
lineitem.l_commitdate,orders.o_orderpriority,lineitem,orders,0.048187,0.015037,0.200000,0.107444,0.553233
lineitem.l_commitdate,orders.o_clerk,lineitem,orders,0.034952,0.010907,0.166667,0.097216,0.536759
lineitem.l_commitdate,orders.o_shippriority,lineitem,orders,1.693954,0.528608,0.214286,0.109295,0.329984
lineitem.l_commitdate,orders.o_comment,lineitem,orders,0.351564,0.109708,0.500000,0.087666,0.675632
lineitem.l_commitdate,part.p_partkey,lineitem,part,0.272169,0.084932,0.166667,0.082890,0.503447
lineitem.l_commitdate,part.p_name,lineitem,part,0.182107,0.056828,0.250000,0.049697,0.561928
lineitem.l_commitdate,part.p_mfgr,lineitem,part,0.027962,0.008726,0.166667,0.070104,0.537740
lineitem.l_commitdate,part.p_brand,lineitem,part,0.013981,0.004363,0.166667,0.056042,0.539704
lineitem.l_commitdate,part.p_type,lineitem,part,0.079105,0.024685,0.250000,0.072045,0.576392
lineitem.l_commitdate,part.p_size,lineitem,part,0.250749,0.078248,0.250000,0.082589,0.552289
lineitem.l_commitdate,part.p_container,lineitem,part,0.026702,0.008333,0.333333,0.080636,0.629584
lineitem.l_commitdate,part.p_retailprice,lineitem,part,0.399530,0.124676,0.230769,0.091378,0.520819
lineitem.l_commitdate,part.p_comment,lineitem,part,0.046484,0.014506,0.500000,0.063706,0.718472
lineitem.l_commitdate,partsupp.ps_partkey,lineitem,partsupp,0.272169,0.084932,0.083333,0.091654,0.457614
lineitem.l_commitdate,partsupp.ps_suppkey,lineitem,partsupp,0.339423,0.105919,0.000000,0.100426,0.402337
lineitem.l_commitdate,partsupp.ps_availqty,lineitem,partsupp,0.234169,0.073074,0.166667,0.101737,0.508784
lineitem.l_commitdate,partsupp.ps_supplycost,lineitem,partsupp,0.264555,0.082556,0.076923,0.094678,0.455157
lineitem.l_commitdate,partsupp.ps_comment,lineitem,partsupp,1.029537,0.321273,0.416667,0.046065,0.534594
lineitem.l_commitdate,region.r_regionkey,lineitem,region,0.283447,0.088451,0.166667,0.073113,0.501864
lineitem.l_commitdate,region.r_name,lineitem,region,0.042393,0.013229,0.250000,0.048671,0.581547
lineitem.l_commitdate,region.r_comment,lineitem,region,0.555482,0.173341,0.500000,0.043894,0.646996
lineitem.l_commitdate,supplier.s_suppkey,lineitem,supplier,0.272169,0.084932,0.083333,0.100007,0.457614
lineitem.l_commitdate,supplier.s_name,lineitem,supplier,0.055923,0.017451,0.250000,0.060491,0.579647
lineitem.l_commitdate,supplier.s_address,lineitem,supplier,0.133242,0.041579,0.083333,0.063247,0.477123
lineitem.l_commitdate,supplier.s_nationkey,lineitem,supplier,0.255869,0.079845,0.166667,0.091252,0.505736
lineitem.l_commitdate,supplier.s_phone,lineitem,supplier,0.034952,0.010907,0.166667,0.076726,0.536759
lineitem.l_commitdate,supplier.s_acctbal,lineitem,supplier,0.208390,0.065029,0.250000,0.101568,0.558237
lineitem.l_commitdate,supplier.s_comment,lineitem,supplier,0.259519,0.080984,0.500000,0.061837,0.688557
lineitem.l_receiptdate,lineitem.l_shipinstruct,lineitem,lineitem,0.289355,0.090295,0.285714,0.101767,0.566510
lineitem.l_receiptdate,lineitem.l_shipmode,lineitem,lineitem,0.048957,0.015277,0.384615,0.109798,0.654663
lineitem.l_receiptdate,lineitem.l_comment,lineitem,lineitem,0.138917,0.043350,0.307692,0.068292,0.599723
lineitem.l_receiptdate,nation.n_nationkey,lineitem,nation,0.283447,0.088451,0.153846,0.072929,0.494812
lineitem.l_receiptdate,nation.n_name,lineitem,nation,0.033760,0.010535,0.230769,0.045798,0.572182
lineitem.l_receiptdate,nation.n_regionkey,lineitem,nation,0.283447,0.088451,0.307692,0.074845,0.579428
lineitem.l_receiptdate,nation.n_comment,lineitem,nation,0.559845,0.174703,0.230769,0.050859,0.498307
lineitem.l_receiptdate,orders.o_orderkey,lineitem,orders,0.272169,0.084932,0.153846,0.122262,0.496396
lineitem.l_receiptdate,orders.o_custkey,lineitem,orders,0.258532,0.080676,0.230769,0.111208,0.540619
lineitem.l_receiptdate,orders.o_orderstatus,lineitem,orders,0.552559,0.172429,0.307692,0.120098,0.541637
lineitem.l_receiptdate,orders.o_totalprice,lineitem,orders,1.612438,0.503170,0.230769,0.098330,0.350496
lineitem.l_receiptdate,orders.o_orderdate,lineitem,orders,0.000000,0.000000,0.461538,0.103015,0.703846
lineitem.l_receiptdate,orders.o_orderpriority,lineitem,orders,0.048187,0.015037,0.266667,0.107077,0.589900
lineitem.l_receiptdate,orders.o_clerk,lineitem,orders,0.034952,0.010907,0.153846,0.096884,0.529707
lineitem.l_receiptdate,orders.o_shippriority,lineitem,orders,1.693954,0.528608,0.142857,0.108922,0.290698
lineitem.l_receiptdate,orders.o_comment,lineitem,orders,0.351564,0.109708,0.230769,0.087367,0.527555
lineitem.l_receiptdate,part.p_partkey,lineitem,part,0.272169,0.084932,0.153846,0.082134,0.496396
lineitem.l_receiptdate,part.p_name,lineitem,part,0.182107,0.056828,0.230769,0.051019,0.551351
lineitem.l_receiptdate,part.p_mfgr,lineitem,part,0.027962,0.008726,0.076923,0.072015,0.488381
lineitem.l_receiptdate,part.p_brand,lineitem,part,0.013981,0.004363,0.153846,0.057570,0.532652
lineitem.l_receiptdate,part.p_type,lineitem,part,0.079105,0.024685,0.230769,0.071025,0.565815
lineitem.l_receiptdate,part.p_size,lineitem,part,0.250749,0.078248,0.230769,0.083722,0.541712
lineitem.l_receiptdate,part.p_container,lineitem,part,0.026702,0.008333,0.230769,0.082834,0.573173
lineitem.l_receiptdate,part.p_retailprice,lineitem,part,0.399530,0.124676,0.384615,0.090084,0.605434
lineitem.l_receiptdate,part.p_comment,lineitem,part,0.046484,0.014506,0.230769,0.062804,0.570395
lineitem.l_receiptdate,partsupp.ps_partkey,lineitem,partsupp,0.272169,0.084932,0.076923,0.090356,0.454088
lineitem.l_receiptdate,partsupp.ps_suppkey,lineitem,partsupp,0.339423,0.105919,0.076923,0.099004,0.444644
lineitem.l_receiptdate,partsupp.ps_availqty,lineitem,partsupp,0.234169,0.073074,0.153846,0.100296,0.501732
lineitem.l_receiptdate,partsupp.ps_supplycost,lineitem,partsupp,0.264555,0.082556,0.076923,0.093337,0.455157
lineitem.l_receiptdate,partsupp.ps_comment,lineitem,partsupp,1.029537,0.321273,0.153846,0.047290,0.390042
lineitem.l_receiptdate,region.r_regionkey,lineitem,region,0.283447,0.088451,0.307692,0.072078,0.579428
lineitem.l_receiptdate,region.r_name,lineitem,region,0.042393,0.013229,0.230769,0.049998,0.570970
lineitem.l_receiptdate,region.r_comment,lineitem,region,0.555482,0.173341,0.230769,0.045091,0.498919
lineitem.l_receiptdate,supplier.s_suppkey,lineitem,supplier,0.272169,0.084932,0.153846,0.098591,0.496396
lineitem.l_receiptdate,supplier.s_name,lineitem,supplier,0.055923,0.017451,0.230769,0.062140,0.569070
lineitem.l_receiptdate,supplier.s_address,lineitem,supplier,0.133242,0.041579,0.076923,0.064971,0.473597
lineitem.l_receiptdate,supplier.s_nationkey,lineitem,supplier,0.255869,0.079845,0.153846,0.089960,0.498685
lineitem.l_receiptdate,supplier.s_phone,lineitem,supplier,0.034952,0.010907,0.230769,0.075640,0.572015
lineitem.l_receiptdate,supplier.s_acctbal,lineitem,supplier,0.208390,0.065029,0.307692,0.100130,0.589967
lineitem.l_receiptdate,supplier.s_comment,lineitem,supplier,0.259519,0.080984,0.230769,0.061626,0.540480
lineitem.l_shipinstruct,lineitem.l_shipmode,lineitem,lineitem,0.278892,0.087030,0.428571,0.158082,0.646551
lineitem.l_shipinstruct,lineitem.l_comment,lineitem,lineitem,0.350212,0.109286,0.285714,0.086427,0.557964
lineitem.l_shipinstruct,nation.n_nationkey,lineitem,nation,0.383331,0.119621,0.142857,0.104999,0.474742
