col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr,weight
BuyingGroups.LastEditedBy,InvoiceLines.LastEditedWhen,BuyingGroups,InvoiceLines,0.663996,0.09668291162924793,0.714286,0.042069,0.742641,0.742641
StockItems.LastEditedBy,SupplierTransactions.LastEditedWhen,StockItems,SupplierTransactions,0.663996,0.09668291162924793,0.714286,0.036535,0.742641,0.742641
BuyingGroups.LastEditedBy,Invoices.LastEditedWhen,BuyingGroups,Invoices,0.663996,0.09668291162924793,0.714286,0.045575,0.742641,0.742641
SupplierTransactions.LastEditedWhen,SystemParameters.LastEditedBy,SupplierTransactions,SystemParameters,0.663996,0.09668291162924793,0.714286,0.033559,0.742641,0.742641
StockItemStockGroups.LastEditedBy,StockItemStockGroups.LastEditedWhen,StockItemStockGroups,StockItemStockGroups,0.663996,0.09668291162924793,0.714286,0.049245,0.742641,0.742641
StockItemStockGroups.LastEditedBy,StockItemTransactions.LastEditedWhen,StockItemStockGroups,StockItemTransactions,0.663996,0.09668291162924793,0.714286,0.036001,0.742641,0.742641
People.LastEditedBy,PurchaseOrderLines.LastEditedWhen,People,PurchaseOrderLines,0.663996,0.09668291162924793,0.714286,0.035919,0.742641,0.742641
InvoiceLines.LastEditedWhen,People.LastEditedBy,InvoiceLines,People,0.663996,0.09668291162924793,0.714286,0.029731,0.742641,0.742641
PackageTypes.LastEditedBy,PurchaseOrderLines.LastEditedWhen,PackageTypes,PurchaseOrderLines,0.663996,0.09668291162924793,0.714286,0.035604,0.742641,0.742641
StockItems.LastEditedBy,StockItemTransactions.LastEditedWhen,StockItems,StockItemTransactions,0.663996,0.09668291162924793,0.714286,0.030573,0.742641,0.742641
InvoiceLines.LastEditedWhen,PackageTypes.LastEditedBy,InvoiceLines,PackageTypes,0.663996,0.09668291162924793,0.714286,0.029471,0.742641,0.742641
PackageTypes.LastEditedBy,PurchaseOrders.LastEditedWhen,PackageTypes,PurchaseOrders,0.663996,0.09668291162924793,0.714286,0.040855,0.742641,0.742641
People.LastEditedBy,PurchaseOrders.LastEditedWhen,People,PurchaseOrders,0.663996,0.09668291162924793,0.714286,0.041215,0.742641,0.742641
BuyingGroups.LastEditedBy,Orders.LastEditedWhen,BuyingGroups,Orders,0.663996,0.09668291162924793,0.714286,0.053558,0.742641,0.742641
BuyingGroups.LastEditedBy,OrderLines.LastEditedWhen,BuyingGroups,OrderLines,0.663996,0.09668291162924793,0.714286,0.04476,0.742641,0.742641
StockItems.LastEditedBy,StockItemStockGroups.LastEditedWhen,StockItems,StockItemStockGroups,0.663996,0.09668291162924793,0.714286,0.034721,0.742641,0.742641
People.LastEditedBy,StockItemStockGroups.LastEditedWhen,People,StockItemStockGroups,0.663996,0.09668291162924793,0.714286,0.031143,0.742641,0.742641
CustomerTransactions.LastEditedWhen,People.LastEditedBy,CustomerTransactions,People,0.663996,0.09668291162924793,0.714286,0.056247,0.742641,0.742641
Orders.LastEditedWhen,PackageTypes.LastEditedBy,Orders,PackageTypes,0.663996,0.09668291162924793,0.714286,0.040026,0.742641,0.742641
Invoices.LastEditedWhen,Suppliers.LastEditedBy,Invoices,Suppliers,0.663996,0.09668291162924793,0.714286,0.036364,0.742641,0.742641
BuyingGroups.LastEditedBy,SupplierTransactions.LastEditedWhen,BuyingGroups,SupplierTransactions,0.663996,0.09668291162924793,0.714286,0.052366,0.742641,0.742641
PurchaseOrders.LastEditedWhen,SystemParameters.LastEditedBy,PurchaseOrders,SystemParameters,0.663996,0.09668291162924793,0.714286,0.035035,0.742641,0.742641
Orders.LastEditedWhen,StockItems.LastEditedBy,Orders,StockItems,0.663996,0.09668291162924793,0.714286,0.037367,0.742641,0.742641
PurchaseOrders.LastEditedWhen,Suppliers.LastEditedBy,PurchaseOrders,Suppliers,0.663996,0.09668291162924793,0.714286,0.043618,0.742641,0.742641
Invoices.LastEditedWhen,StockItemStockGroups.LastEditedBy,Invoices,StockItemStockGroups,0.663996,0.09668291162924793,0.714286,0.033011,0.742641,0.742641
Orders.LastEditedWhen,StockItemStockGroups.LastEditedBy,Orders,StockItemStockGroups,0.663996,0.09668291162924793,0.714286,0.038793,0.742641,0.742641
Invoices.LastEditedWhen,StockItems.LastEditedBy,Invoices,StockItems,0.663996,0.09668291162924793,0.714286,0.031798,0.742641,0.742641
CustomerTransactions.LastEditedWhen,PackageTypes.LastEditedBy,CustomerTransactions,PackageTypes,0.663996,0.09668291162924793,0.714286,0.055755,0.742641,0.742641
PurchaseOrders.LastEditedWhen,StockItemStockGroups.LastEditedBy,PurchaseOrders,StockItemStockGroups,0.663996,0.09668291162924793,0.714286,0.043851,0.742641,0.742641
PurchaseOrders.LastEditedWhen,StockItems.LastEditedBy,PurchaseOrders,StockItems,0.663996,0.09668291162924793,0.714286,0.038141,0.742641,0.742641
Invoices.LastEditedWhen,People.LastEditedBy,Invoices,People,0.663996,0.09668291162924793,0.714286,0.03436,0.742641,0.742641
Orders.LastEditedWhen,Suppliers.LastEditedBy,Orders,Suppliers,0.663996,0.09668291162924793,0.714286,0.042733,0.742641,0.742641
Orders.LastEditedWhen,SystemParameters.LastEditedBy,Orders,SystemParameters,0.663996,0.09668291162924793,0.714286,0.034324,0.742641,0.742641
BuyingGroups.LastEditedBy,CustomerTransactions.LastEditedWhen,BuyingGroups,CustomerTransactions,0.663996,0.09668291162924793,0.714286,0.074605,0.742641,0.742641
Invoices.LastEditedWhen,PackageTypes.LastEditedBy,Invoices,PackageTypes,0.663996,0.09668291162924793,0.714286,0.03406,0.742641,0.742641
StockItemStockGroups.LastEditedWhen,SystemParameters.LastEditedBy,StockItemStockGroups,SystemParameters,0.663996,0.09668291162924793,0.714286,0.026473,0.742641,0.742641
Orders.LastEditedWhen,People.LastEditedBy,Orders,People,0.663996,0.09668291162924793,0.714286,0.040379,0.742641,0.742641
StockItemTransactions.LastEditedWhen,Suppliers.LastEditedBy,StockItemTransactions,Suppliers,0.663996,0.09668291162924793,0.714286,0.034963,0.742641,0.742641
InvoiceLines.LastEditedWhen,StockItems.LastEditedBy,InvoiceLines,StockItems,0.663996,0.09668291162924793,0.714286,0.027513,0.742641,0.742641
OrderLines.LastEditedWhen,PackageTypes.LastEditedBy,OrderLines,PackageTypes,0.663996,0.09668291162924793,0.714286,0.03345,0.742641,0.742641
CustomerTransactions.LastEditedWhen,StockItems.LastEditedBy,CustomerTransactions,StockItems,0.663996,0.09668291162924793,0.714286,0.052052,0.742641,0.742641
StockItemTransactions.LastEditedWhen,SystemParameters.LastEditedBy,StockItemTransactions,SystemParameters,0.663996,0.09668291162924793,0.714286,0.028207,0.742641,0.742641
CustomerTransactions.LastEditedWhen,StockItemStockGroups.LastEditedBy,CustomerTransactions,StockItemStockGroups,0.663996,0.09668291162924793,0.714286,0.054037,0.742641,0.742641
PackageTypes.LastEditedBy,StockItemStockGroups.LastEditedWhen,PackageTypes,StockItemStockGroups,0.663996,0.09668291162924793,0.714286,0.033907,0.742641,0.742641
CustomerTransactions.LastEditedWhen,Suppliers.LastEditedBy,CustomerTransactions,Suppliers,0.663996,0.09668291162924793,0.714286,0.059526,0.742641,0.742641
OrderLines.LastEditedWhen,StockItemStockGroups.LastEditedBy,OrderLines,StockItemStockGroups,0.663996,0.09668291162924793,0.714286,0.034078,0.742641,0.742641
InvoiceLines.LastEditedWhen,StockItemStockGroups.LastEditedBy,InvoiceLines,StockItemStockGroups,0.663996,0.09668291162924793,0.714286,0.032182,0.742641,0.742641
BuyingGroups.LastEditedBy,StockItemStockGroups.LastEditedWhen,BuyingGroups,StockItemStockGroups,0.663996,0.09668291162924793,0.714286,0.064375,0.742641,0.742641
Suppliers.LastEditedBy,SupplierTransactions.LastEditedWhen,Suppliers,SupplierTransactions,0.663996,0.09668291162924793,0.714286,0.041782,0.742641,0.742641
OrderLines.LastEditedWhen,Suppliers.LastEditedBy,OrderLines,Suppliers,0.663996,0.09668291162924793,0.714286,0.035713,0.742641,0.742641
OrderLines.LastEditedWhen,SystemParameters.LastEditedBy,OrderLines,SystemParameters,0.663996,0.09668291162924793,0.714286,0.028685,0.742641,0.742641
OrderLines.LastEditedWhen,People.LastEditedBy,OrderLines,People,0.663996,0.09668291162924793,0.714286,0.033746,0.742641,0.742641
CustomerTransactions.LastEditedWhen,SystemParameters.LastEditedBy,CustomerTransactions,SystemParameters,0.663996,0.09668291162924793,0.714286,0.047812,0.742641,0.742641
InvoiceLines.LastEditedWhen,SystemParameters.LastEditedBy,InvoiceLines,SystemParameters,0.663996,0.09668291162924793,0.714286,0.026073,0.742641,0.742641
PackageTypes.LastEditedBy,SupplierTransactions.LastEditedWhen,PackageTypes,SupplierTransactions,0.663996,0.09668291162924793,0.714286,0.039135,0.742641,0.742641
People.LastEditedBy,SupplierTransactions.LastEditedWhen,People,SupplierTransactions,0.663996,0.09668291162924793,0.714286,0.03948,0.742641,0.742641
InvoiceLines.LastEditedWhen,Suppliers.LastEditedBy,InvoiceLines,Suppliers,0.663996,0.09668291162924793,0.714286,0.031464,0.742641,0.742641
PurchaseOrderLines.LastEditedWhen,SystemParameters.LastEditedBy,PurchaseOrderLines,SystemParameters,0.663996,0.09668291162924793,0.714286,0.030532,0.742641,0.742641
Invoices.LastEditedWhen,SystemParameters.LastEditedBy,Invoices,SystemParameters,0.663996,0.09668291162924793,0.714286,0.029208,0.742641,0.742641
BuyingGroups.LastEditedBy,PurchaseOrderLines.LastEditedWhen,BuyingGroups,PurchaseOrderLines,0.663996,0.09668291162924793,0.714286,0.058695,0.742641,0.742641
PurchaseOrderLines.LastEditedWhen,Suppliers.LastEditedBy,PurchaseOrderLines,Suppliers,0.663996,0.09668291162924793,0.714286,0.038013,0.742641,0.742641
People.LastEditedBy,StockItemTransactions.LastEditedWhen,People,StockItemTransactions,0.663996,0.09668291162924793,0.714286,0.033037,0.742641,0.742641
OrderLines.LastEditedWhen,StockItems.LastEditedBy,OrderLines,StockItems,0.663996,0.09668291162924793,0.714286,0.031229,0.742641,0.742641
PackageTypes.LastEditedBy,StockItemTransactions.LastEditedWhen,PackageTypes,StockItemTransactions,0.663996,0.09668291162924793,0.714286,0.032748,0.742641,0.742641
BuyingGroups.LastEditedBy,StockItemTransactions.LastEditedWhen,BuyingGroups,StockItemTransactions,0.663996,0.09668291162924793,0.714286,0.047063,0.742641,0.742641
BuyingGroups.LastEditedBy,PurchaseOrders.LastEditedWhen,BuyingGroups,PurchaseOrders,0.663996,0.09668291162924793,0.714286,0.057324,0.742641,0.742641
PurchaseOrderLines.LastEditedWhen,StockItemStockGroups.LastEditedBy,PurchaseOrderLines,StockItemStockGroups,0.663996,0.09668291162924793,0.714286,0.0449,0.742641,0.742641
PurchaseOrderLines.LastEditedWhen,StockItems.LastEditedBy,PurchaseOrderLines,StockItems,0.663996,0.09668291162924793,0.714286,0.03324,0.742641,0.742641
CustomerTransactions.TransactionTypeID,SupplierTransactions.TransactionDate,CustomerTransactions,SupplierTransactions,0.374063,0.05446644252792391,0.705882,0.067225,0.74183,0.74183
CustomerTransactions.TransactionTypeID,CustomerTransactions.TransactionDate,CustomerTransactions,CustomerTransactions,0.374063,0.05446644252792391,0.705882,0.099151,0.74183,0.74183
CustomerTransactions.TransactionDate,StockItemTransactions.TransactionTypeID,CustomerTransactions,StockItemTransactions,0.385505,0.05613248550839647,0.705882,0.064462,0.74158,0.74158
StockItemTransactions.TransactionTypeID,SupplierTransactions.TransactionDate,StockItemTransactions,SupplierTransactions,0.385505,0.05613248550839647,0.705882,0.051182,0.74158,0.74158
SupplierTransactions.TransactionTypeID,SupplierTransactions.TransactionDate,SupplierTransactions,SupplierTransactions,0.432884,0.06303123138951945,0.705882,0.051247,0.740545,0.740545
CustomerTransactions.TransactionDate,SupplierTransactions.TransactionTypeID,CustomerTransactions,SupplierTransactions,0.432884,0.06303123138951945,0.705882,0.071941,0.740545,0.740545
InvoiceLines.InvoiceLineID,Invoices.InvoiceID,InvoiceLines,Invoices,0.0,0.0,0.692308,0.043742,0.738462,0.738462
InvoiceLines.InvoiceLineID,StockItemTransactions.InvoiceID,InvoiceLines,StockItemTransactions,0.0,0.0,0.692308,0.039917,0.738462,0.738462
CustomerTransactions.InvoiceID,InvoiceLines.InvoiceLineID,CustomerTransactions,InvoiceLines,0.0,0.0,0.692308,0.054163,0.738462,0.738462
InvoiceLines.InvoiceLineID,InvoiceLines.InvoiceID,InvoiceLines,InvoiceLines,0.0,0.0,0.692308,0.040962,0.738462,0.738462
Customers.StandardDiscountPercentage,SpecialDeals.DiscountPercentage,Customers,SpecialDeals,0.099553,0.014495680548416734,0.692308,0.061047,0.736287,0.736287
StockItems.StockItemName,StockItemStockGroups.StockItemID,StockItems,StockItemStockGroups,0.183492,0.026717842909707225,0.692308,0.073258,0.734454,0.734454
StockItems.StockItemID,StockItems.StockItemName,StockItems,StockItems,0.183492,0.026717842909707225,0.692308,0.058884,0.734454,0.734454
StockItemHoldings.StockItemID,StockItems.StockItemName,StockItemHoldings,StockItems,0.183492,0.026717842909707225,0.692308,0.05872,0.734454,0.734454
OrderLines.StockItemID,StockItems.StockItemName,OrderLines,StockItems,0.185115,0.026954164161001316,0.692308,0.050015,0.734419,0.734419
CustomerTransactions.IsFinalized,PurchaseOrders.IsOrderFinalized,CustomerTransactions,PurchaseOrders,0.0,0.0,0.6875,0.092718,0.734375,0.734375
Customers.DeliveryMethodID,SystemParameters.DeliveryCityID,Customers,SystemParameters,0.0,0.0,0.6875,0.073131,0.734375,0.734375
Invoices.DeliveryMethodID,SystemParameters.DeliveryCityID,Invoices,SystemParameters,0.0,0.0,0.6875,0.051363,0.734375,0.734375
PurchaseOrders.IsOrderFinalized,SupplierTransactions.IsFinalized,PurchaseOrders,SupplierTransactions,0.0,0.0,0.6875,0.065746,0.734375,0.734375
Suppliers.DeliveryMethodID,Suppliers.DeliveryCityID,Suppliers,Suppliers,0.002112,0.0003075234027930464,0.6875,0.051474,0.734329,0.734329
PurchaseOrders.DeliveryMethodID,Suppliers.DeliveryCityID,PurchaseOrders,Suppliers,0.002112,0.0003075234027930464,0.6875,0.056594,0.734329,0.734329
Customers.DeliveryCityID,PurchaseOrders.DeliveryMethodID,Customers,PurchaseOrders,0.014793,0.002153974288597318,0.6875,0.084539,0.734052,0.734052
Customers.DeliveryCityID,Suppliers.DeliveryMethodID,Customers,Suppliers,0.014793,0.002153974288597318,0.6875,0.076891,0.734052,0.734052
DeliveryMethods.DeliveryMethodID,Suppliers.DeliveryCityID,DeliveryMethods,Suppliers,0.017189,0.0025028502701750347,0.6875,0.050992,0.734,0.734
PurchaseOrderLines.StockItemID,StockItems.StockItemName,PurchaseOrderLines,StockItems,0.21386,0.031139656686231483,0.692308,0.060141,0.733791,0.733791
Customers.DeliveryCityID,DeliveryMethods.DeliveryMethodID,Customers,DeliveryMethods,0.029869,0.004349155548307529,0.6875,0.07617,0.733723,0.733723
StockItems.StockItemName,StockItemTransactions.StockItemID,StockItems,StockItemTransactions,0.223881,0.03259879116510891,0.692308,0.053491,0.733572,0.733572
InvoiceLines.StockItemID,StockItems.StockItemName,InvoiceLines,StockItems,0.223881,0.03259879116510891,0.692308,0.045266,0.733572,0.733572
CustomerTransactions.TransactionDate,TransactionTypes.TransactionTypeName,CustomerTransactions,TransactionTypes,0.001345,0.00019584231854007924,0.684211,0.097126,0.73155,0.73155
SupplierTransactions.TransactionDate,TransactionTypes.TransactionTypeName,SupplierTransactions,TransactionTypes,0.001345,0.00019584231854007924,0.684211,0.065853,0.73155,0.73155
Invoices.ContactPersonID,Suppliers.PrimaryContactPersonID,Invoices,Suppliers,0.051795,0.007541749359690263,0.681818,0.068067,0.728414,0.728414
Orders.ContactPersonID,Suppliers.PrimaryContactPersonID,Orders,Suppliers,0.051795,0.007541749359690263,0.681818,0.07881,0.728414,0.728414
StockItemTransactions.StockItemTransactionID,SupplierTransactions.SupplierTransactionID,StockItemTransactions,SupplierTransactions,0.066759,0.00972062256016145,0.681818,0.064917,0.728087,0.728087
Customers.PrimaryContactPersonID,Invoices.ContactPersonID,Customers,Invoices,0.071478,0.010407745163277162,0.681818,0.094191,0.727984,0.727984
Customers.PrimaryContactPersonID,Orders.ContactPersonID,Customers,Orders,0.071478,0.010407745163277162,0.681818,0.109058,0.727984,0.727984
Customers.DeliveryCityID,Invoices.DeliveryMethodID,Customers,Invoices,0.309719,0.04509746249510394,0.6875,0.07772,0.72761,0.72761
Customers.DeliveryMethodID,Customers.DeliveryCityID,Customers,Customers,0.309719,0.04509746249510394,0.6875,0.11965,0.72761,0.72761
Invoices.DeliveryMethodID,Suppliers.DeliveryCityID,Invoices,Suppliers,0.3224,0.04694391338090822,0.6875,0.052029,0.727333,0.727333
Customers.DeliveryMethodID,Suppliers.DeliveryCityID,Customers,Suppliers,0.3224,0.04694391338090822,0.6875,0.080099,0.727333,0.727333
Suppliers.DeliveryMethodID,SystemParameters.DeliveryCityID,Suppliers,SystemParameters,0.324512,0.047251436783701264,0.6875,0.050683,0.727287,0.727287
PurchaseOrders.DeliveryMethodID,SystemParameters.DeliveryCityID,PurchaseOrders,SystemParameters,0.324512,0.047251436783701264,0.6875,0.053395,0.727287,0.727287
DeliveryMethods.DeliveryMethodID,SystemParameters.DeliveryCityID,DeliveryMethods,SystemParameters,0.339588,0.049446618043411474,0.6875,0.056809,0.726958,0.726958
Customers.PrimaryContactPersonID,PurchaseOrders.ContactPersonID,Customers,PurchaseOrders,0.255987,0.03727367107518161,0.681818,0.117974,0.723954,0.723954
PurchaseOrders.ContactPersonID,Suppliers.PrimaryContactPersonID,PurchaseOrders,Suppliers,0.27567,0.040139666878768514,0.681818,0.085253,0.723524,0.723524
SpecialDeals.StockItemID,StockItems.StockItemName,SpecialDeals,StockItems,0.724601,0.10550746457729365,0.692308,0.062409,0.722636,0.722636
Customers.PrimaryContactPersonID,Customers.AlternateContactPersonID,Customers,Customers,0.0,0.0,0.666667,0.140109,0.716667,0.716667
Suppliers.PrimaryContactPersonID,Suppliers.AlternateContactPersonID,Suppliers,Suppliers,0.000776,0.00011299155329896021,0.666667,0.0719,0.71665,0.71665
BuyingGroups.ValidFrom,StockItems.ValidTo,BuyingGroups,StockItems,0.001355,0.00019729839525784937,0.666667,0.045905,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,People.ValidTo,ColdRoomTemperatures,People,0.001355,0.00019729839525784937,0.666667,0.039189,0.716637,0.716637
SupplierCategories.ValidTo,Suppliers.ValidFrom,SupplierCategories,Suppliers,0.001355,0.00019729839525784937,0.666667,0.040065,0.716637,0.716637
BuyingGroups.ValidTo,ColdRoomTemperatures.ValidFrom,BuyingGroups,ColdRoomTemperatures,0.001355,0.00019729839525784937,0.666667,0.041887,0.716637,0.716637
Customers.ValidTo,PackageTypes.ValidFrom,Customers,PackageTypes,0.001355,0.00019729839525784937,0.666667,0.066477,0.716637,0.716637
ColdRoomTemperatures.ValidTo,Suppliers.ValidFrom,ColdRoomTemperatures,Suppliers,0.001355,0.00019729839525784937,0.666667,0.035081,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,StateProvinces.ValidTo,ColdRoomTemperatures,StateProvinces,0.001355,0.00019729839525784937,0.666667,0.034293,0.716637,0.716637
BuyingGroups.ValidFrom,ColdRoomTemperatures.ValidTo,BuyingGroups,ColdRoomTemperatures,0.001355,0.00019729839525784937,0.666667,0.044394,0.716637,0.716637
BuyingGroups.ValidFrom,Colors.ValidTo,BuyingGroups,Colors,0.001355,0.00019729839525784937,0.666667,0.056854,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,StockGroups.ValidTo,ColdRoomTemperatures,StockGroups,0.001355,0.00019729839525784937,0.666667,0.036335,0.716637,0.716637
BuyingGroups.ValidFrom,TransactionTypes.ValidTo,BuyingGroups,TransactionTypes,0.001355,0.00019729839525784937,0.666667,0.060333,0.716637,0.716637
BuyingGroups.ValidFrom,Suppliers.ValidTo,BuyingGroups,Suppliers,0.001355,0.00019729839525784937,0.666667,0.043402,0.716637,0.716637
BuyingGroups.ValidFrom,SupplierCategories.ValidTo,BuyingGroups,SupplierCategories,0.001355,0.00019729839525784937,0.666667,0.050701,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,StockItems.ValidTo,ColdRoomTemperatures,StockItems,0.001355,0.00019729839525784937,0.666667,0.038357,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,SupplierCategories.ValidTo,ColdRoomTemperatures,SupplierCategories,0.001355,0.00019729839525784937,0.666667,0.034856,0.716637,0.716637
StateProvinces.ValidTo,Suppliers.ValidFrom,StateProvinces,Suppliers,0.001355,0.00019729839525784937,0.666667,0.036551,0.716637,0.716637
Customers.ValidTo,Suppliers.ValidFrom,Customers,Suppliers,0.001355,0.00019729839525784937,0.666667,0.066966,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,Suppliers.ValidTo,ColdRoomTemperatures,Suppliers,0.001355,0.00019729839525784937,0.666667,0.029838,0.716637,0.716637
BuyingGroups.ValidFrom,CustomerCategories.ValidTo,BuyingGroups,CustomerCategories,0.001355,0.00019729839525784937,0.666667,0.069965,0.716637,0.716637
BuyingGroups.ValidFrom,Customers.ValidTo,BuyingGroups,Customers,0.001355,0.00019729839525784937,0.666667,0.084742,0.716637,0.716637
StockGroups.ValidTo,Suppliers.ValidFrom,StockGroups,Suppliers,0.001355,0.00019729839525784937,0.666667,0.045242,0.716637,0.716637
BuyingGroups.ValidFrom,DeliveryMethods.ValidTo,BuyingGroups,DeliveryMethods,0.001355,0.00019729839525784937,0.666667,0.047957,0.716637,0.716637
BuyingGroups.ValidFrom,StockGroups.ValidTo,BuyingGroups,StockGroups,0.001355,0.00019729839525784937,0.666667,0.068418,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,PaymentMethods.ValidTo,ColdRoomTemperatures,PaymentMethods,0.001355,0.00019729839525784937,0.666667,0.039982,0.716637,0.716637
PaymentMethods.ValidTo,Suppliers.ValidFrom,PaymentMethods,Suppliers,0.001355,0.00019729839525784937,0.666667,0.045957,0.716637,0.716637
BuyingGroups.ValidFrom,PackageTypes.ValidTo,BuyingGroups,PackageTypes,0.001355,0.00019729839525784937,0.666667,0.049279,0.716637,0.716637
ColdRoomTemperatures.ValidTo,PackageTypes.ValidFrom,ColdRoomTemperatures,PackageTypes,0.001355,0.00019729839525784937,0.666667,0.034825,0.716637,0.716637
BuyingGroups.ValidFrom,PaymentMethods.ValidTo,BuyingGroups,PaymentMethods,0.001355,0.00019729839525784937,0.666667,0.058157,0.716637,0.716637
BuyingGroups.ValidFrom,StateProvinces.ValidTo,BuyingGroups,StateProvinces,0.001355,0.00019729839525784937,0.666667,0.043884,0.716637,0.716637
BuyingGroups.ValidFrom,People.ValidTo,BuyingGroups,People,0.001355,0.00019729839525784937,0.666667,0.057004,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,TransactionTypes.ValidTo,ColdRoomTemperatures,TransactionTypes,0.001355,0.00019729839525784937,0.666667,0.041478,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,DeliveryMethods.ValidTo,ColdRoomTemperatures,DeliveryMethods,0.001355,0.00019729839525784937,0.666667,0.03297,0.716637,0.716637
BuyingGroups.ValidTo,PackageTypes.ValidFrom,BuyingGroups,PackageTypes,0.001355,0.00019729839525784937,0.666667,0.049818,0.716637,0.716637
PackageTypes.ValidFrom,StockGroups.ValidTo,PackageTypes,StockGroups,0.001355,0.00019729839525784937,0.666667,0.042712,0.716637,0.716637
Cities.ValidTo,PackageTypes.ValidFrom,Cities,PackageTypes,0.001355,0.00019729839525784937,0.666667,0.047838,0.716637,0.716637
Cities.ValidTo,ColdRoomTemperatures.ValidFrom,Cities,ColdRoomTemperatures,0.001355,0.00019729839525784937,0.666667,0.045913,0.716637,0.716637
StockItems.ValidTo,Suppliers.ValidFrom,StockItems,Suppliers,0.001355,0.00019729839525784937,0.666667,0.031455,0.716637,0.716637
DeliveryMethods.ValidTo,PackageTypes.ValidFrom,DeliveryMethods,PackageTypes,0.001355,0.00019729839525784937,0.666667,0.037621,0.716637,0.716637
CustomerCategories.ValidTo,PackageTypes.ValidFrom,CustomerCategories,PackageTypes,0.001355,0.00019729839525784937,0.666667,0.054885,0.716637,0.716637
BuyingGroups.ValidFrom,Cities.ValidTo,BuyingGroups,Cities,0.001355,0.00019729839525784937,0.666667,0.046156,0.716637,0.716637
Colors.ValidTo,Suppliers.ValidFrom,Colors,Suppliers,0.001355,0.00019729839525784937,0.666667,0.049702,0.716637,0.716637
CustomerCategories.ValidTo,Suppliers.ValidFrom,CustomerCategories,Suppliers,0.001355,0.00019729839525784937,0.666667,0.055289,0.716637,0.716637
PackageTypes.ValidFrom,PackageTypes.ValidTo,PackageTypes,PackageTypes,0.001355,0.00019729839525784937,0.666667,0.038658,0.716637,0.716637
PackageTypes.ValidFrom,PaymentMethods.ValidTo,PackageTypes,PaymentMethods,0.001355,0.00019729839525784937,0.666667,0.045622,0.716637,0.716637
Cities.ValidTo,Suppliers.ValidFrom,Cities,Suppliers,0.001355,0.00019729839525784937,0.666667,0.048936,0.716637,0.716637
Colors.ValidTo,PackageTypes.ValidFrom,Colors,PackageTypes,0.001355,0.00019729839525784937,0.666667,0.076233,0.716637,0.716637
PackageTypes.ValidFrom,People.ValidTo,PackageTypes,People,0.001355,0.00019729839525784937,0.666667,0.044718,0.716637,0.716637
BuyingGroups.ValidTo,Suppliers.ValidFrom,BuyingGroups,Suppliers,0.001355,0.00019729839525784937,0.666667,0.052769,0.716637,0.716637
PackageTypes.ValidFrom,StateProvinces.ValidTo,PackageTypes,StateProvinces,0.001355,0.00019729839525784937,0.666667,0.035732,0.716637,0.716637
PackageTypes.ValidFrom,StockItems.ValidTo,PackageTypes,StockItems,0.001355,0.00019729839525784937,0.666667,0.031225,0.716637,0.716637
Suppliers.ValidFrom,Suppliers.ValidTo,Suppliers,Suppliers,0.001355,0.00019729839525784937,0.666667,0.034298,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,PackageTypes.ValidTo,ColdRoomTemperatures,PackageTypes,0.001355,0.00019729839525784937,0.666667,0.033879,0.716637,0.716637
PackageTypes.ValidTo,Suppliers.ValidFrom,PackageTypes,Suppliers,0.001355,0.00019729839525784937,0.666667,0.038942,0.716637,0.716637
People.ValidTo,Suppliers.ValidFrom,People,Suppliers,0.001355,0.00019729839525784937,0.666667,0.045046,0.716637,0.716637
DeliveryMethods.ValidTo,Suppliers.ValidFrom,DeliveryMethods,Suppliers,0.001355,0.00019729839525784937,0.666667,0.037897,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,Customers.ValidTo,ColdRoomTemperatures,Customers,0.001355,0.00019729839525784937,0.666667,0.058259,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,CustomerCategories.ValidTo,ColdRoomTemperatures,CustomerCategories,0.001355,0.00019729839525784937,0.666667,0.0481,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,Colors.ValidTo,ColdRoomTemperatures,Colors,0.001355,0.00019729839525784937,0.666667,0.056725,0.716637,0.716637
Suppliers.ValidFrom,TransactionTypes.ValidTo,Suppliers,TransactionTypes,0.001355,0.00019729839525784937,0.666667,0.047677,0.716637,0.716637
PackageTypes.ValidFrom,TransactionTypes.ValidTo,PackageTypes,TransactionTypes,0.001355,0.00019729839525784937,0.666667,0.047329,0.716637,0.716637
ColdRoomTemperatures.ValidFrom,ColdRoomTemperatures.ValidTo,ColdRoomTemperatures,ColdRoomTemperatures,0.001355,0.00019729839525784937,0.666667,0.106701,0.716637,0.716637
PackageTypes.ValidFrom,Suppliers.ValidTo,PackageTypes,Suppliers,0.001355,0.00019729839525784937,0.666667,0.034048,0.716637,0.716637
